UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1682617500000,2023-04-27,17:45:00,14.4,9.4373,2.96902,3.728,11.45,8.26,21.251,1.029,2.85,0.18,26.9698,1478.056,4.31075,119.03,13.8,4117.0,0.576,0.00806,16873.0,910.0,0.0
1682618400000,2023-04-27,18:00:00,14.11,9.7083,2.95041,3.703,12.412,8.33,14.623,1.0,1.94,0.14,26.5822,1478.591,4.25029,129.47,13.8,4118.0,-0.15,-0.00209,16317.0,910.0,0.0
1682619300000,2023-04-27,18:15:00,14.02,9.4674,2.97405,3.67,11.321,8.26,22.476,1.134,3.45,0.28,26.9976,1478.201,4.31429,117.75,13.8,4119.0,1.92,0.0268,16459.0,909.0,0.0
1682620200000,2023-04-27,18:30:00,14.01,9.5934,2.96757,3.624,12.066,8.29,13.694,0.864,1.91,0.11,26.8384,1478.475,4.28922,125.71,13.8,4120.0,0.239,0.00335,16507.0,911.0,0.0
1682621100000,2023-04-27,18:45:00,14.1,9.6974,2.94899,3.572,12.496,8.34,17.069,0.964,3.11,0.11,26.5763,1478.541,4.24959,130.3,13.8,4121.0,1.28,0.0179,16816.0,909.0,0.0
1682622000000,2023-04-27,19:00:00,14.09,9.6624,2.96551,3.499,12.349,8.33,12.884,0.948,2.41,0.14,26.7665,1478.641,4.27771,128.88,13.8,4122.0,1.08,0.0152,16793.0,908.0,0.0
1682622900000,2023-04-27,19:15:00,14.11,9.8228,2.94407,3.424,13.155,8.39,10.792,0.935,1.54,0.14,26.4353,1478.832,4.22721,137.44,13.8,4123.0,0.889,0.0125,16513.0,909.0,0.0
1682623800000,2023-04-27,19:30:00,14.02,9.7152,2.96538,3.346,12.54,8.35,23.261,1.093,3.81,0.16,26.7261,1478.786,4.27101,130.98,13.8,4124.0,1.3,0.0182,16693.0,908.0,0.0
1682624700000,2023-04-27,19:45:00,14.01,9.5195,2.97672,3.262,11.906,8.3,22.13,1.251,2.56,0.21,26.9853,1478.373,4.31165,124.01,13.8,4125.0,0.972,0.0136,16595.0,908.0,0.0
1682625600000,2023-04-27,20:00:00,14.08,9.6524,2.96929,3.157,12.866,8.35,20.745,0.879,2.87,0.14,26.8117,1478.654,4.28439,134.23,13.8,4126.0,1.51,0.0212,16558.0,909.0,0.0
1682626500000,2023-04-27,20:15:00,14.0,9.6163,2.96942,3.045,13.127,8.37,18.482,1.133,2.44,0.18,26.84,1478.552,4.28905,136.88,13.8,4127.0,1.38,0.0193,16621.0,909.0,0.0
1682627400000,2023-04-27,20:30:00,14.0,9.6236,2.97263,2.938,13.362,8.39,18.03,1.182,2.3,0.18,26.8666,1478.61,4.29278,139.39,13.8,4128.0,1.04,0.0145,16825.0,909.0,0.0
1682628300000,2023-04-27,20:45:00,14.03,9.6991,2.96548,2.836,13.504,8.4,12.889,0.964,1.72,0.18,26.7392,1478.734,4.27313,140.98,13.8,4129.0,1.17,0.0164,16525.0,908.0,0.0
1682629200000,2023-04-27,21:00:00,14.03,9.7723,2.96654,2.718,13.397,8.4,10.002,0.81,1.24,0.27,26.6955,1478.95,4.26567,140.04,13.8,4130.0,1.18,0.0166,16834.0,909.0,0.0
1682630100000,2023-04-27,21:15:00,14.03,9.7964,2.96826,2.599,13.777,8.42,9.865,0.712,1.77,0.07,26.6948,1479.036,4.26519,144.09,13.8,4131.0,0.354,0.00495,16681.0,909.0,0.0
1682631000000,2023-04-27,21:30:00,13.95,9.7871,2.97151,2.483,13.571,8.41,13.204,0.936,2.27,0.28,26.734,1479.047,4.271,141.96,13.8,4132.0,1.18,0.0165,16685.0,908.0,0.0
1682631900000,2023-04-27,21:45:00,13.96,9.769,2.9761,2.382,13.656,8.41,9.362,0.914,1.18,0.3,26.793,1479.051,4.27981,142.84,13.8,4133.0,0.853,0.0119,16378.0,909.0,0.0
1682632800000,2023-04-27,22:00:00,13.93,9.9172,2.9734,2.275,13.939,8.43,8.362,0.944,1.25,0.22,26.6566,1479.431,4.25778,146.19,13.8,4134.0,-1.32,-0.0185,15900.0,908.0,0.0
1682633700000,2023-04-27,22:15:00,13.89,10.6209,2.9641,2.173,13.284,8.43,8.156,0.871,1.5,0.13,26.0555,1481.276,4.16061,140.66,13.8,4135.0,0.422,0.00592,16672.0,907.0,0.0
1682634600000,2023-04-27,22:30:00,13.9,10.7502,2.96781,2.083,13.623,8.45,7.527,0.97,1.05,0.49,25.9995,1481.676,4.15075,144.85,13.8,4136.0,0.754,0.0106,16674.0,907.0,0.0
1682635500000,2023-04-27,22:45:00,14.01,11.0071,2.98359,2.003,13.577,8.45,6.628,1.2,1.44,0.14,25.9698,1482.565,4.14306,145.06,13.8,4137.0,1.74,0.0243,16529.0,903.0,0.0
1682636400000,2023-04-27,23:00:00,13.91,11.2229,2.96228,1.939,12.648,8.42,13.726,1.092,1.78,0.34,25.6149,1482.913,4.08896,135.38,13.8,4138.0,16.4,0.23,2891.0,905.0,0.0
1682637300000,2023-04-27,23:15:00,13.87,11.3479,2.94914,1.904,12.507,8.42,8.289,2.041,1.72,0.5,25.4037,1483.106,4.05683,134.11,13.8,4139.0,0.835,0.0117,16750.0,903.0,0.0
1682638200000,2023-04-27,23:30:00,13.87,11.8199,2.95342,1.875,12.213,8.42,2.68,1.073,0.53,0.36,25.123,1484.447,4.01063,132.09,13.8,4140.0,0.0,0.0,937.0,901.0,0.0
1682639100000,2023-04-27,23:45:00,13.92,12.3659,2.99894,1.853,11.681,8.38,2.249,2.43,0.43,0.35,25.1805,1486.429,4.01293,127.82,13.8,4141.0,0.728,0.0102,16418.0,897.0,0.0
1682640000000,2023-04-28,00:00:00,13.98,12.2144,3.00046,1.849,11.169,8.33,7.324,1.552,1.69,0.27,25.2965,1486.038,4.03132,122.03,13.8,4142.0,0.606,0.00849,16124.0,894.0,0.0
1682640900000,2023-04-28,00:15:00,13.87,12.3462,2.99993,1.862,10.747,8.3,6.697,1.75,1.27,0.26,25.203,1486.388,4.01638,117.65,13.8,4143.0,0.728,0.0102,15693.0,895.0,0.0
1682641800000,2023-04-28,00:30:00,13.88,12.2102,2.99512,1.885,10.213,8.27,7.62,1.711,1.32,0.33,25.2496,1485.969,4.0246,111.45,13.8,4144.0,0.223,0.00312,15623.0,896.0,0.0
1682642700000,2023-04-28,00:45:00,13.87,12.1806,2.99451,1.908,10.918,8.3,8.3,1.844,1.77,0.34,25.2639,1485.882,4.02698,118.98,13.8,4145.0,0.0202,2.82E-4,16068.0,898.0,0.0
1682643600000,2023-04-28,01:00:00,13.84,11.8678,2.99555,1.949,11.95,8.36,12.329,1.804,2.42,0.2,25.4858,1485.049,4.06256,129.73,13.8,4146.0,0.0788,0.0011,16555.0,896.0,0.0
1682644500000,2023-04-28,01:15:00,13.91,9.856,3.03033,2.006,12.124,8.3,36.675,1.803,2.9,0.38,27.2666,1479.94,4.34692,127.78,13.8,4147.0,1.99,0.0279,16529.0,895.0,0.0
1682645400000,2023-04-28,01:30:00,13.92,11.9863,2.99483,2.083,11.84,8.37,9.466,1.166,2.04,0.15,25.3983,1485.364,4.04858,128.77,13.8,4148.0,1.32,0.0185,16654.0,896.0,0.0
1682646300000,2023-04-28,01:45:00,13.85,12.0712,2.98569,2.164,12.179,8.41,4.689,0.685,1.34,0.1,25.2554,1485.493,4.02697,132.64,13.8,4149.0,0.812,0.0114,16773.0,893.0,0.0
1682647200000,2023-04-28,02:00:00,13.85,11.3992,2.98409,2.262,12.774,8.43,9.149,0.876,1.21,0.11,25.7001,1483.65,4.09912,137.71,13.8,4150.0,1.58,0.0221,16626.0,894.0,0.0
1682648100000,2023-04-28,02:15:00,13.84,11.3463,2.98077,2.373,12.905,8.44,11.27,0.916,1.37,0.11,25.7052,1483.469,4.10052,138.74,13.8,4151.0,0.882,0.0124,16731.0,897.0,0.0
1682649000000,2023-04-28,02:30:00,13.85,10.8373,3.00268,2.486,12.867,8.41,23.271,1.493,2.93,0.77,26.2741,1482.327,4.18932,137.31,13.8,4152.0,0.352,0.00493,16826.0,899.0,0.0
1682649900000,2023-04-28,02:45:00,13.85,11.3047,2.99213,2.616,12.734,8.42,22.454,1.341,2.32,0.35,25.8422,1483.489,4.12085,136.72,13.8,4153.0,1.87,0.0262,16608.0,903.0,0.0
1682650800000,2023-04-28,03:00:00,13.5,10.5382,3.01259,2.746,12.267,8.36,29.353,1.455,4.3,0.48,26.5861,1481.625,4.23852,130.15,13.8,4154.0,1.81,0.0253,16724.0,906.0,0.0
1682651700000,2023-04-28,03:15:00,13.33,10.3653,3.01519,2.892,11.353,8.31,31.411,1.671,5.15,0.35,26.7378,1481.181,4.26292,120.21,13.8,4155.0,4.73,0.0663,16013.0,907.0,0.0
1682652600000,2023-04-28,03:30:00,13.26,9.1233,3.03188,3.042,10.926,8.22,29.678,1.278,2.95,0.1,27.8443,1477.938,4.44254,113.44,13.8,4156.0,5.35,0.075,16424.0,909.0,0.0
1682653500000,2023-04-28,03:45:00,13.31,9.2514,3.02243,3.2,11.602,8.23,33.232,1.462,3.06,0.11,27.6491,1478.181,4.41212,120.61,13.8,4157.0,2.06,0.0289,16219.0,912.0,0.0
1682654400000,2023-04-28,04:00:00,13.33,9.1533,3.04017,3.357,9.433,8.13,23.51,1.03,3.33,0.13,27.9048,1478.129,4.45077,97.97,13.8,4158.0,9.6,0.134,16612.0,912.0,0.0
1682655300000,2023-04-28,04:15:00,13.31,9.0106,3.05673,3.509,7.719,7.99,15.024,1.221,4.53,0.32,28.1853,1477.94,4.4938,80.1,13.8,4159.0,12.2,0.171,16526.0,912.0,0.0
1682656200000,2023-04-28,04:30:00,13.31,9.0045,3.05304,3.661,7.953,7.95,20.385,1.125,3.94,0.15,28.1525,1477.88,4.48917,82.5,13.8,4160.0,11.0,0.153,16201.0,912.0,0.0
1682657100000,2023-04-28,04:45:00,13.22,9.1924,3.02717,3.814,9.726,8.07,27.613,1.247,4.46,0.27,27.7425,1478.085,4.42667,101.03,13.8,4161.0,7.87,0.11,16216.0,911.0,0.0
1682658000000,2023-04-28,05:00:00,13.21,9.0794,3.04943,3.958,8.863,8.05,23.119,1.292,6.6,0.31,28.0565,1478.048,4.47401,92.03,13.8,4162.0,9.9,0.139,16496.0,913.0,0.0
1682658900000,2023-04-28,05:15:00,13.18,8.7379,3.08431,4.083,5.81,7.85,7.358,1.118,3.47,0.43,28.6854,1477.536,4.57098,60.12,13.8,4163.0,17.7,0.249,16394.0,914.0,0.0
1682659800000,2023-04-28,05:30:00,13.18,8.7032,3.0876,4.209,5.086,7.71,6.207,1.144,2.01,0.19,28.7473,1477.483,4.58057,52.6,13.8,4164.0,19.4,0.272,16097.0,915.0,0.0
1682660700000,2023-04-28,05:45:00,13.17,8.7226,3.08299,4.318,5.333,7.67,7.757,0.876,2.37,0.12,28.6841,1477.48,4.5711,55.17,13.8,4165.0,18.0,0.253,16289.0,915.0,0.0
1682661600000,2023-04-28,06:00:00,13.25,8.721,3.08415,4.428,5.276,7.65,6.382,0.925,2.13,0.07,28.6974,1477.492,4.57305,54.57,13.8,4166.0,18.8,0.263,16400.0,914.0,0.0
1682662500000,2023-04-28,06:15:00,13.16,8.7327,3.08239,4.526,5.414,7.64,7.829,0.984,2.31,0.2,28.6698,1477.504,4.56885,56.0,13.8,4167.0,18.6,0.261,16436.0,914.0,0.0
1682663400000,2023-04-28,06:30:00,13.17,8.7255,3.08513,4.602,5.292,7.64,7.139,1.008,2.84,0.2,28.7037,1477.52,4.57388,54.74,13.8,4168.0,19.0,0.266,16396.0,915.0,0.0
1682664300000,2023-04-28,06:45:00,13.15,8.7355,3.08363,4.665,5.481,7.64,7.819,0.952,2.13,0.13,28.6802,1477.53,4.57031,56.71,13.8,4169.0,17.6,0.246,16372.0,914.0,0.0
1682665200000,2023-04-28,07:00:00,13.15,8.7714,3.07935,4.712,5.679,7.65,10.882,1.027,4.1,0.22,28.6073,1477.576,4.55912,58.77,13.8,4170.0,17.1,0.24,16427.0,914.0,0.0
1682666100000,2023-04-28,07:15:00,13.23,9.0755,3.07216,4.756,6.472,7.71,10.591,0.929,3.75,0.07,28.2904,1478.332,4.50787,67.3,13.8,4171.0,12.0,0.168,16272.0,914.0,0.0
1682667000000,2023-04-28,07:30:00,13.16,8.8621,3.07026,4.787,6.564,7.74,14.58,1.839,4.43,3.12,28.4411,1477.716,4.53348,68.0,13.8,4172.0,15.3,0.214,16355.0,912.0,0.0
1682667900000,2023-04-28,07:45:00,13.13,8.992,3.07197,4.805,6.445,7.74,14.907,1.177,5.24,0.18,28.3549,1478.099,4.51868,66.91,13.8,4173.0,8.28,0.116,16461.0,913.0,0.0
1682668800000,2023-04-28,08:00:00,13.13,10.8318,3.00733,4.823,10.397,8.08,10.174,0.856,1.57,0.5,26.3221,1482.404,4.19645,110.86,13.8,4174.0,2.05,0.0287,16648.0,910.0,0.0
1682669700000,2023-04-28,08:15:00,13.21,10.2678,3.03034,4.831,10.793,8.19,13.941,0.883,2.35,0.34,26.9576,1481.123,4.29618,114.25,13.8,4175.0,3.95,0.0553,16534.0,906.0,0.0
1682670600000,2023-04-28,08:30:00,13.1,10.1888,3.00693,4.839,12.031,8.28,13.367,0.659,1.83,0.1,26.786,1480.627,4.27257,127.05,13.8,4176.0,2.37,0.0333,16793.0,903.0,0.0
1682671500000,2023-04-28,08:45:00,13.11,9.979,3.02464,4.824,10.988,8.24,19.557,0.892,6.25,0.12,27.1167,1480.257,4.32351,115.72,13.8,4177.0,2.92,0.0409,16454.0,906.0,0.0
1682672400000,2023-04-28,09:00:00,13.16,9.9916,3.01692,4.801,10.792,8.22,17.522,0.881,3.2,0.21,27.0309,1480.199,4.31092,113.63,13.8,4178.0,3.54,0.0495,16431.0,906.0,0.0
1682673300000,2023-04-28,09:15:00,13.09,10.8934,2.99957,4.756,12.305,8.34,11.83,0.845,1.85,0.13,26.2033,1482.482,4.17845,131.39,13.8,4179.0,1.45,0.0203,16740.0,904.0,0.0
1682674200000,2023-04-28,09:30:00,13.14,11.3772,2.99118,4.716,12.396,8.4,6.989,0.579,0.84,0.07,25.7819,1483.709,4.11134,133.37,13.8,4180.0,0.578,0.0081,16899.0,902.0,0.0
1682675100000,2023-04-28,09:45:00,13.16,11.607,2.98389,4.668,12.354,8.42,5.014,0.567,0.57,0.07,25.5538,1484.253,4.07557,133.44,13.8,4181.0,1.3,0.0182,16885.0,899.0,0.0
1682676000000,2023-04-28,10:00:00,13.06,9.9747,3.01121,4.622,11.961,8.33,15.761,0.841,1.67,0.16,26.9871,1480.081,4.30483,125.94,13.8,4182.0,2.4,0.0336,16812.0,898.0,0.0
1682676900000,2023-04-28,10:15:00,13.05,10.6984,3.00438,4.566,11.845,8.33,13.608,1.08,2.28,0.42,26.3896,1481.999,4.20801,125.99,13.8,4183.0,1.47,0.0205,16809.0,903.0,0.0
1682677800000,2023-04-28,10:30:00,13.05,11.0829,2.99622,4.498,12.013,8.37,7.674,0.66,1.48,0.1,26.0366,1482.958,4.15186,128.65,13.8,4184.0,2.28,0.0319,16483.0,901.0,0.0
1682678700000,2023-04-28,10:45:00,13.05,11.2783,2.98781,4.425,11.939,8.37,7.041,0.892,1.55,0.16,25.819,1483.396,4.11791,128.26,13.8,4185.0,1.4,0.0196,16861.0,899.0,0.0
1682679600000,2023-04-28,11:00:00,13.1,11.2926,2.98397,4.355,11.635,8.37,8.798,1.195,2.18,0.64,25.7724,1483.39,4.11099,125.02,13.8,4186.0,1.94,0.0271,16711.0,901.0,0.0
1682680500000,2023-04-28,11:15:00,13.01,11.6052,2.95919,4.276,11.758,8.39,4.04,0.634,1.1,0.14,25.322,1483.963,4.04203,126.78,13.8,4187.0,0.204,0.00286,16834.0,900.0,0.0
1682681400000,2023-04-28,11:30:00,13.05,11.5597,2.97631,4.2,11.85,8.39,5.299,0.575,1.22,0.1,25.5149,1484.031,4.07048,127.84,13.8,4188.0,1.38,0.0194,16843.0,898.0,0.0
1682682300000,2023-04-28,11:45:00,12.98,11.2306,2.99084,4.118,11.861,8.37,6.926,1.373,1.39,0.76,25.8813,1483.295,4.12751,127.37,13.8,4189.0,0.399,0.00559,16848.0,898.0,0.0
1682683200000,2023-04-28,12:00:00,12.99,11.217,2.98967,4.032,11.76,8.36,9.518,0.824,2.21,0.14,25.8797,1483.243,4.12744,126.21,13.8,4190.0,1.05,0.0147,16809.0,899.0,0.0
1682684100000,2023-04-28,12:15:00,12.98,10.9133,2.99415,3.954,11.896,8.35,9.035,1.305,1.61,1.05,26.1371,1482.461,4.16857,127.08,13.8,4191.0,1.04,0.0146,16723.0,898.0,0.0
1682685000000,2023-04-28,12:30:00,12.97,11.0023,2.98991,3.874,11.913,8.35,8.933,1.055,2.17,0.13,26.0333,1482.655,4.15239,127.39,13.8,4192.0,0.989,0.0139,16735.0,900.0,0.0
1682685900000,2023-04-28,12:45:00,13.06,11.4176,2.96517,3.798,10.526,8.28,5.282,1.255,1.46,0.15,25.5073,1483.51,4.07108,113.18,13.8,4193.0,-8.62,-0.121,3574.0,900.0,0.0
1682686800000,2023-04-28,13:00:00,13.04,10.9457,2.99282,3.732,11.039,8.28,9.069,1.025,2.79,0.16,26.1014,1482.531,4.16298,118.0,13.8,4194.0,10.9,0.153,7843.0,899.0,0.0
1682687700000,2023-04-28,13:15:00,12.99,11.1919,2.9821,3.681,10.938,8.29,6.982,1.296,3.29,0.19,25.8251,1483.082,4.11984,117.28,13.8,4195.0,0.443,0.00621,16526.0,900.0,0.0
1682688600000,2023-04-28,13:30:00,13.06,11.1886,2.98354,3.633,10.482,8.26,5.283,1.703,1.17,0.29,25.8412,1483.089,4.12222,112.43,13.8,4196.0,12.8,0.179,9639.0,898.0,0.0
1682689500000,2023-04-28,13:45:00,13.12,11.0576,2.98857,3.597,11.034,8.28,3.982,1.045,0.67,0.11,25.9813,1482.787,4.14415,118.11,13.8,4197.0,0.813,0.0114,16600.0,900.0,0.0
1682690400000,2023-04-28,14:00:00,13.21,11.09,2.98975,3.566,11.421,8.31,6.276,1.142,1.41,0.39,25.9698,1482.889,4.14207,122.34,13.8,4198.0,0.937,0.0131,16628.0,899.0,0.0
1682691300000,2023-04-28,14:15:00,13.32,10.928,2.99392,3.544,11.598,8.32,9.252,1.038,2.83,0.21,26.1246,1482.492,4.16655,123.94,13.8,4199.0,1.07,0.0149,16501.0,901.0,0.0
1682692200000,2023-04-28,14:30:00,13.5,10.9533,2.99285,3.538,11.63,8.32,9.949,1.039,2.36,0.5,26.0963,1482.549,4.16213,124.29,13.8,4200.0,0.64,0.00896,16705.0,901.0,0.0
1682693100000,2023-04-28,14:45:00,13.61,10.7189,2.99654,3.532,12.002,8.34,12.01,0.844,4.77,0.23,26.2993,1481.947,4.19462,127.8,13.8,4201.0,0.0173,2.42E-4,16627.0,901.0,0.0
1682694000000,2023-04-28,15:00:00,14.33,11.27,2.96646,3.532,10.308,8.27,6.202,1.318,1.39,0.16,25.6215,1483.115,4.08941,110.54,13.8,4202.0,0.208,0.00291,16680.0,903.0,0.0
1682694900000,2023-04-28,15:15:00,14.38,11.4101,2.98488,3.536,11.572,8.34,4.89,0.869,1.58,0.25,25.6996,1483.709,4.09898,124.56,13.8,4203.0,0.939,0.0132,16731.0,899.0,0.0
1682695800000,2023-04-28,15:30:00,14.32,11.2283,2.98924,3.532,11.634,8.33,5.343,1.154,1.27,0.2,25.8678,1483.261,4.12556,124.9,13.8,4204.0,0.39,0.00547,16685.0,899.0,0.0
1682696700000,2023-04-28,15:45:00,14.34,11.2791,2.99288,3.532,11.962,8.35,6.445,0.755,1.41,0.25,25.867,1483.442,4.12481,128.56,13.8,4205.0,0.951,0.0133,16834.0,898.0,0.0
1682697600000,2023-04-28,16:00:00,14.36,11.213,2.99257,3.531,11.713,8.35,5.837,1.349,1.69,0.52,25.9104,1483.257,4.1319,125.74,13.8,4206.0,1.24,0.0173,16677.0,899.0,0.0
1682698500000,2023-04-28,16:15:00,14.45,11.2099,2.99376,3.537,11.966,8.36,6.143,0.749,1.98,0.08,25.9239,1483.263,4.1339,128.42,13.8,4207.0,0.951,0.0133,16867.0,900.0,0.0
1682699400000,2023-04-28,16:30:00,14.38,11.1813,2.99256,3.547,11.579,8.34,6.367,0.93,1.26,0.17,25.9325,1483.171,4.13551,124.21,13.8,4208.0,0.399,0.00559,16647.0,900.0,0.0
1682700300000,2023-04-28,16:45:00,14.38,11.1101,2.99444,3.561,11.09,8.3,8.041,1.239,2.5,0.29,26.0006,1482.998,4.14626,118.86,13.8,4209.0,-0.114,-0.0016,16687.0,898.0,0.0
1682701200000,2023-04-28,17:00:00,14.0,11.2603,2.99224,3.58,10.559,8.27,4.551,1.279,1.51,0.13,25.874,1483.384,4.12606,113.45,13.8,4210.0,0.748,0.0105,16764.0,899.0,0.0
1682702100000,2023-04-28,17:15:00,14.04,11.4121,2.98686,3.581,10.94,8.28,3.149,1.008,0.83,0.2,25.7169,1483.737,4.10146,117.77,13.8,4211.0,1.31,0.0183,16434.0,899.0,0.0
1682703000000,2023-04-28,17:30:00,13.98,11.3382,2.98966,3.592,11.317,8.31,2.658,0.922,0.73,0.15,25.7951,1483.568,4.11367,121.7,13.8,4212.0,0.158,0.00222,16659.0,899.0,0.0
1682703900000,2023-04-28,17:45:00,14.1,11.2984,2.99388,3.606,11.936,8.35,4.124,0.803,1.17,0.21,25.863,1483.507,4.12398,128.35,13.8,4213.0,13.6,0.191,8813.0,898.0,0.0
1682704800000,2023-04-28,18:00:00,13.98,11.2361,2.99695,3.625,12.305,8.38,4.559,0.645,1.19,0.08,25.9359,1483.372,4.13531,132.19,13.8,4214.0,0.835,0.0117,16805.0,899.0,0.0
1682705700000,2023-04-28,18:15:00,14.04,11.2259,2.99731,3.629,12.13,8.37,5.413,0.877,1.19,0.24,25.9465,1483.348,4.13697,130.27,13.8,4215.0,0.122,0.0017,16765.0,900.0,0.0
1682706600000,2023-04-28,18:30:00,13.95,10.9835,3.0004,3.635,11.565,8.32,7.542,1.089,1.96,0.26,26.1474,1482.721,4.16913,123.74,13.8,4216.0,-6.31,-0.0884,11660.0,899.0,0.0
1682707500000,2023-04-28,18:45:00,13.95,10.982,3.00287,3.619,11.612,8.32,5.165,1.019,1.26,0.25,26.1723,1482.744,4.17275,124.25,13.8,4217.0,0.0277,3.88E-4,16730.0,900.0,0.0
1682708400000,2023-04-28,19:00:00,14.04,10.952,3.0024,3.6,11.636,8.31,4.763,0.872,1.12,0.12,26.1891,1482.657,4.17556,124.45,13.8,4218.0,-0.87,-0.0122,15537.0,900.0,0.0
1682709300000,2023-04-28,19:15:00,14.03,10.8932,3.0025,3.576,11.789,8.31,7.553,1.005,1.65,0.1,26.232,1482.496,4.18254,125.9,13.8,4219.0,0.109,0.00153,16609.0,902.0,0.0
1682710200000,2023-04-28,19:30:00,14.02,10.9585,3.00332,3.547,12.106,8.34,6.16,1.161,1.28,0.24,26.1933,1482.684,4.17609,129.41,13.8,4220.0,0.336,0.0047,16690.0,901.0,0.0
1682711100000,2023-04-28,19:45:00,14.03,10.9272,3.00487,3.511,11.969,8.34,6.369,1.082,1.23,0.25,26.2306,1482.616,4.18189,127.94,13.8,4221.0,0.397,0.00557,16514.0,901.0,0.0
1682712000000,2023-04-28,20:00:00,13.9,10.2107,3.02816,3.466,12.593,8.33,7.07,0.792,0.96,0.09,26.979,1480.918,4.30005,133.19,13.8,4222.0,1.36,0.019,16624.0,904.0,0.0
1682712900000,2023-04-28,20:15:00,13.89,10.3516,3.02932,3.413,12.945,8.35,7.361,0.77,1.13,0.08,26.8861,1481.319,4.28456,137.24,13.8,4223.0,0.995,0.0139,16730.0,904.0,0.0
1682713800000,2023-04-28,20:30:00,13.88,10.1778,3.03123,3.345,12.89,8.34,7.137,0.769,1.01,0.07,27.0338,1480.862,4.30845,136.24,13.8,4224.0,1.44,0.0202,16728.0,904.0,0.0
1682714700000,2023-04-28,20:45:00,13.93,10.1606,3.03257,3.27,13.122,8.36,4.592,0.726,0.57,0.08,27.0598,1480.829,4.31246,138.7,13.8,4225.0,1.98,0.0277,16647.0,905.0,0.0
1682715600000,2023-04-28,21:00:00,13.87,10.1794,3.03068,3.2,13.467,8.38,4.69,0.743,0.83,0.1,27.0273,1480.857,4.30747,142.36,13.8,4226.0,0.416,0.00583,16644.0,904.0,0.0
1682716500000,2023-04-28,21:15:00,13.93,9.9178,3.03068,3.124,13.338,8.37,6.43,0.793,0.86,0.14,27.2231,1480.133,4.33973,140.38,13.8,4227.0,1.28,0.0179,16843.0,905.0,0.0
1682717400000,2023-04-28,21:30:00,13.89,9.9088,3.03072,3.048,13.526,8.38,7.414,0.819,1.27,0.16,27.2303,1480.108,4.3409,142.33,13.8,4228.0,0.0,0.0,903.0,907.0,0.0
1682718300000,2023-04-28,21:45:00,13.87,9.8109,3.02967,2.958,13.557,8.38,9.957,0.961,1.16,0.15,27.2938,1479.823,4.35161,142.4,13.8,4229.0,10.6,0.148,4827.0,909.0,0.0
1682719200000,2023-04-28,22:00:00,13.84,9.9009,3.0328,2.869,13.704,8.39,8.07,0.937,0.87,0.23,27.257,1480.108,4.34488,144.17,13.8,4230.0,1.9,0.0267,16276.0,909.0,0.0
1682720100000,2023-04-28,22:15:00,13.93,10.0591,3.03783,2.765,13.911,8.4,7.977,0.891,1.45,0.22,27.1878,1480.604,4.33244,146.74,13.8,4231.0,-0.543,-0.00761,16130.0,906.0,0.0
1682721000000,2023-04-28,22:30:00,13.91,10.487,3.05032,2.676,13.787,8.4,5.173,0.673,1.3,0.12,26.9917,1481.927,4.2978,146.66,13.8,4232.0,0.0,0.0,1715.0,905.0,0.0
1682721900000,2023-04-28,22:45:00,13.82,10.8031,3.04499,2.582,13.544,8.4,9.474,0.813,1.25,0.07,26.7079,1482.727,4.25241,144.67,13.8,4233.0,1.14,0.0159,16652.0,906.0,0.0
1682722800000,2023-04-28,23:00:00,13.81,10.7453,3.05173,2.49,13.419,8.38,10.87,0.781,1.8,0.07,26.8154,1482.647,4.26871,143.19,13.8,4234.0,0.692,0.00969,16632.0,906.0,0.0
1682723700000,2023-04-28,23:15:00,13.87,10.2667,3.04844,2.402,11.825,8.29,5.878,1.853,1.54,0.2,27.1371,1481.296,4.32198,125.33,13.8,4235.0,0.895,0.0125,16748.0,906.0,0.0
1682724600000,2023-04-28,23:30:00,13.79,10.2337,3.04856,2.322,11.747,8.27,8.874,1.545,1.21,0.26,27.1629,1481.206,4.32619,124.34,13.8,4236.0,0.913,0.0128,16281.0,906.0,0.0
1682725500000,2023-04-28,23:45:00,13.78,10.4204,3.05319,2.249,12.07,8.29,14.231,1.128,2.92,0.18,27.0693,1481.772,4.30993,128.26,13.8,4237.0,2.07,0.029,15774.0,904.0,0.0
1682726400000,2023-04-29,00:00:00,13.78,10.6498,3.05348,2.179,12.064,8.3,10.956,1.265,1.06,0.09,26.9026,1482.402,4.2826,128.65,13.8,4238.0,0.282,0.00395,16085.0,907.0,0.0
1682727300000,2023-04-29,00:15:00,13.78,12.1276,3.0484,2.127,11.996,8.34,6.822,1.132,1.54,0.16,25.8024,1486.34,4.1053,130.91,13.8,4239.0,0.81,0.0113,16036.0,904.0,0.0
1682728200000,2023-04-29,00:30:00,13.76,11.9993,3.02004,2.086,11.934,8.34,10.432,1.392,1.4,0.33,25.6253,1485.679,4.08121,129.87,13.8,4240.0,-12.1,-0.169,8294.0,904.0,0.0
