UnixTimestamp,Date(America/Los_Angeles),Time(America/Los_Angeles),WindDirection,WindSpeed,SystemBattery,PAR_SQ-215-SS,SeaFETV2(SAMP_NUM),SeaFETV2(ERR_FLAG),SeaFETV2(PH_EXT),SeaFETV2(PH_INT),SeaFETV2(EXT_VOLT),SeaFETV2(INT_VOLT),SeaFETV2(TEMP),SeaFETV2(INT_HUMID),SeaFETV2(INT_TEMP),HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),WXT510(Temp),WXT510(Humidity),HCEP(ERR),PAR_SQ_215_SS(Inactive-1)
1677033000000,02/21/2023,17:30:00,187.547,3.585,12.57,0.17,-1.0,0.0,7.6892,7.5627,-0.891997,-0.939292,8.4348,7.1,8.4,8.3613,3.15417,0.3,8.084,7.83,0.546,0.443,0.02,0.04,29.7213,1477.322,4.72729,83.49,13.8,2597.0,29.7,0.416,17537.0,813.0,43.7,69.2,0.0,0.17
1677033900000,02/21/2023,17:45:00,187.674,4.7,12.51,0.17,-1.0,0.0,7.6894,7.5635,-0.891987,-0.939248,8.4294,7.1,8.4,8.3567,3.15545,0.303,8.009,7.82,0.533,0.447,0.05,0.04,29.7386,1477.326,4.72987,82.72,13.8,2598.0,29.3,0.41,17600.0,812.0,43.3,71.3,0.0,0.17
1677034800000,02/21/2023,18:00:00,182.259,4.654,12.51,0.17,-1.0,0.0,7.7234,7.5971,-0.890096,-0.937369,8.4206,7.1,8.4,8.3397,3.15394,0.296,7.982,7.82,0.476,0.452,0.03,0.11,29.7372,1477.259,4.73002,82.42,13.8,2599.0,30.7,0.43,17604.0,812.0,42.9,72.9,0.0,0.17
1677035700000,02/21/2023,18:15:00,181.329,3.917,12.56,0.17,-1.0,0.0,7.7408,7.6151,-0.88912,-0.936361,8.4294,7.1,8.4,8.349,3.15537,0.318,7.969,7.82,0.507,0.459,0.03,0.02,29.7442,1477.304,4.73083,82.3,13.8,2600.0,30.0,0.42,17622.0,814.0,42.8,72.6,0.0,0.17
1677036600000,02/21/2023,18:30:00,190.409,3.505,12.56,0.17,-1.0,0.0,7.7421,7.6163,-0.88905,-0.936301,8.4257,7.1,8.4,8.359,3.15475,0.314,7.985,7.82,0.486,0.425,0.02,0.02,29.7293,1477.323,4.72849,82.48,13.8,2601.0,30.1,0.421,17650.0,814.0,42.6,72.6,0.0,0.17
1677037500000,02/21/2023,18:45:00,191.018,2.947,12.48,0.17,-1.0,0.0,7.7385,7.6127,-0.889243,-0.936496,8.4321,7.1,8.4,8.3577,3.15443,0.318,7.976,7.82,0.527,0.423,0.03,0.02,29.727,1477.316,4.72818,82.38,13.8,2602.0,30.0,0.42,17564.0,812.0,42.4,71.4,0.0,0.17
1677038400000,02/21/2023,19:00:00,168.315,3.922,12.55,0.17,-1.0,0.0,7.7345,7.6085,-0.889466,-0.936728,8.438,7.1,8.4,8.3577,3.15594,0.301,7.955,7.82,0.477,0.436,0.02,0.03,29.7429,1477.335,4.73046,82.17,13.8,2603.0,29.9,0.418,17587.0,813.0,42.4,72.3,0.0,0.17
1677039300000,02/21/2023,19:15:00,173.908,3.713,12.52,0.17,-1.0,0.0,7.7283,7.6026,-0.88981,-0.93706,8.4352,7.1,8.4,8.3711,3.15742,0.302,7.94,7.81,0.515,0.457,0.01,0.05,29.747,1477.391,4.73078,82.04,13.8,2604.0,30.3,0.425,17614.0,813.0,42.0,72.0,0.0,0.17
1677040200000,02/21/2023,19:30:00,193.218,2.562,12.54,0.17,-1.0,0.0,7.732,7.6063,-0.889606,-0.936853,8.4381,7.1,8.4,8.3712,3.1578,0.298,7.93,7.81,0.475,0.431,0.03,0.03,29.7507,1477.396,4.73131,81.94,13.8,2605.0,29.9,0.418,17602.0,812.0,41.9,71.7,0.0,0.17
1677041100000,02/21/2023,19:45:00,190.372,2.295,12.54,0.17,-1.0,0.0,7.7292,7.6032,-0.889763,-0.937029,8.4381,7.1,8.4,8.3696,3.1576,0.304,7.919,7.81,0.516,0.45,0.02,0.04,29.7501,1477.389,4.73125,81.83,13.8,2606.0,30.1,0.422,17568.0,813.0,41.7,72.8,0.0,0.17
1677042000000,02/21/2023,20:00:00,173.207,4.523,12.46,0.17,-1.0,0.0,7.7215,7.5962,-0.890192,-0.93742,8.4327,7.1,8.4,8.346,3.15615,0.282,7.927,7.81,0.456,0.452,0.02,0.03,29.7549,1477.305,4.73243,81.87,13.8,2607.0,30.2,0.423,17585.0,813.0,41.7,74.2,0.0,0.17
1677042900000,02/21/2023,20:15:00,211.201,2.148,12.5,0.17,-1.0,0.0,7.7209,7.5942,-0.890228,-0.93753,8.4354,7.1,8.4,8.3729,3.15833,0.281,7.89,7.81,0.515,0.482,0.08,0.07,29.755,1477.407,4.73189,81.53,13.8,2608.0,29.8,0.417,17586.0,814.0,40.2,77.7,0.0,0.17
1677043800000,02/21/2023,20:30:00,110.478,3.391,12.53,0.17,-1.0,0.0,7.7194,7.5924,-0.890313,-0.937633,8.4321,7.1,8.4,8.3707,3.15836,0.296,7.901,7.81,0.464,0.591,0.04,0.39,29.757,1477.402,4.73223,81.64,13.8,2609.0,30.0,0.42,17600.0,813.0,41.1,78.9,0.0,0.17
1677044700000,02/21/2023,20:45:00,178.832,4.405,12.45,0.17,-1.0,0.0,7.7109,7.5849,-0.890788,-0.938049,8.4294,7.1,8.4,8.3345,3.15484,0.286,7.928,7.81,0.488,0.438,0.02,0.04,29.7509,1477.256,4.73208,81.86,13.8,2610.0,30.6,0.429,17625.0,814.0,41.3,75.6,0.0,0.17
1677045600000,02/21/2023,21:00:00,172.985,4.331,12.47,0.17,-1.0,0.0,7.7168,7.5906,-0.890455,-0.93773,8.4315,7.1,8.4,8.3529,3.15693,0.278,7.913,7.81,0.454,0.464,0.03,0.03,29.7573,1477.334,4.73263,81.73,13.8,2611.0,29.9,0.419,17570.0,813.0,41.5,77.0,0.0,0.17
1677046500000,02/21/2023,21:15:00,174.479,3.892,12.53,0.17,-1.0,0.0,7.7245,7.5982,-0.890042,-0.93731,8.4146,7.1,8.4,8.3316,3.15413,0.292,7.958,7.82,0.518,0.415,0.02,0.04,29.746,1477.239,4.73144,82.16,13.8,2612.0,30.2,0.423,17537.0,812.0,41.7,76.8,0.0,0.17
1677047400000,02/21/2023,21:30:00,157.754,2.973,12.5,0.17,-1.0,0.0,7.7265,7.6,-0.889937,-0.937212,8.4031,7.1,8.4,8.3108,3.15176,0.288,7.972,7.82,0.466,0.388,0.02,0.02,29.7389,1477.151,4.73084,82.26,13.8,2613.0,30.0,0.42,17635.0,812.0,41.0,76.6,0.0,0.17
1677048300000,02/21/2023,21:45:00,160.637,1.876,12.52,0.17,-1.0,0.0,7.7281,7.6019,-0.889846,-0.937106,8.4052,7.1,8.4,8.3235,3.1532,0.301,7.966,7.82,0.514,0.398,0.02,0.03,29.7431,1477.205,4.73119,82.22,13.8,2614.0,30.5,0.428,17522.0,813.0,40.8,77.2,0.0,0.17
1677049200000,02/21/2023,22:00:00,117.778,2.084,12.45,0.17,-1.0,0.0,7.7233,7.5972,-0.890127,-0.937375,8.3856,7.1,8.4,8.3063,3.15069,0.318,8.005,7.82,0.496,0.411,0.02,0.03,29.7315,1477.126,4.72987,82.59,13.8,2615.0,29.6,0.415,17606.0,812.0,40.4,77.4,0.0,0.17
1677050100000,02/21/2023,22:15:00,99.039,1.602,12.45,0.17,-1.0,0.0,7.7273,7.6013,-0.889902,-0.937143,8.3916,7.1,8.4,8.3262,3.15161,0.285,8.031,7.82,0.553,0.424,0.02,0.04,29.7243,1477.192,4.72843,82.88,13.8,2616.0,30.5,0.428,17583.0,814.0,40.2,79.1,0.0,
1677051000000,02/21/2023,22:30:00,103.245,2.406,12.46,0.17,-1.0,0.0,7.7278,7.6018,-0.889878,-0.937119,8.3834,7.1,8.4,8.2927,3.1478,0.312,8.107,7.83,0.56,0.43,0.02,0.05,29.7128,1477.051,4.72747,83.61,13.8,2617.0,29.9,0.419,17541.0,814.0,39.9,79.1,0.0,
1677051900000,02/21/2023,22:45:00,112.175,2.946,12.45,0.17,-1.0,0.0,7.7215,7.5951,-0.890224,-0.937489,8.3883,7.1,8.4,8.312,3.14936,0.3,8.105,7.83,0.589,0.414,0.02,0.03,29.7128,1477.124,4.72707,83.62,13.8,2618.0,30.0,0.42,17589.0,813.0,39.7,78.7,0.0,
1677052800000,02/21/2023,23:00:00,128.997,2.886,12.45,0.17,-1.0,0.0,7.7156,7.5887,-0.890556,-0.937846,8.3905,7.1,8.4,8.2958,3.14888,0.293,8.097,7.83,0.567,0.417,0.03,0.02,29.7214,1477.073,4.72864,83.52,13.8,2619.0,30.6,0.429,17615.0,814.0,39.3,78.4,0.0,
1677053700000,02/21/2023,23:15:00,109.477,2.268,12.44,0.17,-1.0,0.0,7.6958,7.569,-0.891658,-0.938949,8.3927,7.1,8.4,8.3061,3.14976,0.308,8.082,7.82,0.583,0.417,0.04,0.03,29.7219,1477.113,4.7285,83.38,13.8,2620.0,30.6,0.429,17570.0,812.0,39.5,77.9,0.0,
1677054600000,02/21/2023,23:30:00,98.129,2.267,12.49,0.17,-1.0,0.0,7.6725,7.5465,-0.892962,-0.940207,8.3883,7.1,8.4,8.3131,3.15232,0.298,8.043,7.82,0.508,0.389,0.02,0.02,29.7427,1477.165,4.73135,83.0,13.8,2621.0,29.8,0.417,17568.0,814.0,39.7,78.3,0.0,
1677055500000,02/21/2023,23:45:00,104.335,2.705,12.43,0.17,-1.0,0.0,7.6271,7.5007,-0.895488,-0.942763,8.4004,7.1,8.4,8.327,3.15352,0.3,7.975,7.82,0.536,0.377,0.02,0.03,29.7435,1477.219,4.73118,82.32,13.8,2622.0,30.4,0.426,17531.0,813.0,39.5,78.1,0.0,
1677056400000,02/22/2023,00:00:00,98.366,2.195,12.43,0.17,-1.0,0.0,7.6613,7.5354,-0.89357,-0.940818,8.4141,7.1,8.4,8.3514,3.15594,0.292,7.926,7.82,0.444,0.469,0.02,0.06,29.7481,1477.317,4.73134,81.86,13.8,2623.0,29.7,0.417,17485.0,813.0,39.7,78.3,0.0,
1677057300000,02/22/2023,00:15:00,120.896,1.442,12.44,0.17,-1.0,0.0,7.7206,7.5944,-0.890251,-0.937522,8.4233,7.1,8.4,8.3586,3.15591,0.313,7.874,7.81,0.468,0.472,0.02,0.05,29.7418,1477.337,4.73029,81.34,13.8,2624.0,30.3,0.424,17540.0,813.0,39.9,78.8,0.0,
1677058200000,02/22/2023,00:30:00,104.404,0.574,12.43,0.17,-1.0,0.0,7.7299,7.6038,-0.889728,-0.936995,8.4294,7.1,8.4,8.3531,3.15808,0.326,7.838,7.81,0.412,0.581,0.03,0.06,29.769,1477.35,4.73432,80.97,13.8,2625.0,29.6,0.415,17489.0,815.0,39.5,78.5,0.0,
1677059100000,02/22/2023,00:45:00,93.995,0.511,12.43,0.17,-1.0,0.0,7.7313,7.6052,-0.889648,-0.936914,8.4294,7.1,8.4,8.3292,3.15384,0.315,7.889,7.81,0.503,0.428,0.02,0.02,29.745,1477.229,4.73135,81.44,13.8,2626.0,30.4,0.426,17478.0,814.0,39.3,79.2,0.0,
1677060000000,02/22/2023,01:00:00,236.547,0.004,12.41,0.17,-1.0,0.0,7.716,7.5892,-0.890512,-0.937816,8.4173,7.1,8.4,8.32,3.15277,0.323,7.933,7.82,0.46,0.478,0.02,0.11,29.7416,1477.19,4.73105,81.88,13.8,2627.0,30.6,0.428,17399.0,812.0,39.2,79.7,0.0,
1677060900000,02/22/2023,01:15:00,21.306,1.433,12.5,0.17,-1.0,0.0,7.7192,7.5934,-0.890327,-0.937575,8.4264,7.1,8.4,8.3443,3.15643,0.318,7.839,7.81,0.435,0.536,0.01,0.03,29.7592,1477.304,4.73309,80.96,13.8,2628.0,30.1,0.421,17494.0,815.0,39.5,80.7,0.0,
1677061800000,02/22/2023,01:30:00,45.53,1.68,12.46,0.17,-1.0,0.0,7.7195,7.5932,-0.890315,-0.937591,8.4201,7.1,8.4,8.3542,3.1585,0.315,7.809,7.81,0.412,0.627,0.06,0.15,29.7725,1477.358,4.73479,80.67,13.8,2629.0,29.7,0.416,17105.0,814.0,39.3,81.6,0.0,
1677062700000,02/22/2023,01:45:00,70.253,0.373,12.43,0.17,-1.0,0.0,7.7175,7.5916,-0.890427,-0.937682,8.4176,7.1,8.4,8.3455,3.15609,0.311,7.816,7.81,0.449,0.556,0.05,0.05,29.7547,1477.303,4.73241,80.72,13.8,2630.0,29.6,0.414,17395.0,814.0,39.2,81.2,0.0,
1677063600000,02/22/2023,02:00:00,46.159,0.746,12.43,0.17,-1.0,0.0,7.7134,7.5874,-0.890652,-0.937912,8.4217,7.1,8.4,8.3368,3.15514,0.315,7.824,7.81,0.424,0.534,0.02,0.11,29.7522,1477.267,4.73222,80.79,13.8,2631.0,30.3,0.424,17374.0,815.0,39.2,80.9,0.0,
1677064500000,02/22/2023,02:15:00,158.521,0.403,12.41,0.17,-1.0,0.0,7.6969,7.571,-0.891576,-0.938828,8.4245,7.1,8.4,8.3572,3.15847,0.313,7.816,7.81,0.46,0.611,0.04,0.13,29.7696,1477.366,4.73432,80.74,13.8,2632.0,30.9,0.433,17173.0,814.0,39.2,81.5,0.0,
1677065400000,02/22/2023,02:30:00,52.12,1.933,12.41,0.17,-1.0,0.0,7.7032,7.5761,-0.891223,-0.938545,8.4204,7.1,8.4,8.3503,3.15698,0.305,7.839,7.81,0.445,0.5,0.02,0.05,29.7598,1477.328,4.73305,80.97,13.8,2633.0,30.2,0.423,17215.0,813.0,39.3,81.7,0.0,
1677066300000,02/22/2023,02:45:00,28.475,2.045,12.45,0.17,-1.0,0.0,7.6571,7.53,-0.893802,-0.941122,8.4185,7.1,8.4,8.3332,3.15621,0.318,7.849,7.81,0.494,0.524,0.03,0.09,29.7663,1477.271,4.73434,81.05,13.8,2634.0,29.2,0.41,17374.0,814.0,39.2,81.9,0.0,
1677067200000,02/22/2023,03:00:00,332.735,7.554,12.41,0.17,-1.0,0.0,7.6326,7.5058,-0.895165,-0.942474,8.4238,7.1,8.4,8.3415,3.15718,0.317,7.851,7.81,0.444,0.556,0.01,0.1,29.7694,1477.306,4.73461,81.08,13.8,2635.0,29.6,0.414,17402.0,814.0,38.8,83.2,0.0,
1677068100000,02/22/2023,03:15:00,331.287,7.978,12.41,0.17,-1.0,0.0,7.6446,7.5184,-0.894502,-0.941771,8.4199,7.1,8.4,8.3436,3.15733,0.329,7.834,7.81,0.457,0.578,0.02,0.06,29.7692,1477.314,4.73454,80.91,13.8,2636.0,30.3,0.424,17453.0,814.0,38.1,82.6,0.0,
1677069000000,02/22/2023,03:30:00,331.093,8.855,12.4,0.17,-1.0,0.0,7.7039,7.5778,-0.891191,-0.938451,8.4146,7.1,8.4,8.3414,3.15722,0.353,7.836,7.81,0.416,0.64,0.03,0.05,29.7699,1477.307,4.73468,80.93,13.8,2637.0,30.1,0.421,17571.0,813.0,37.5,84.4,0.0,
1677069900000,02/22/2023,03:45:00,333.965,9.322,12.39,0.17,-1.0,0.0,7.7205,7.5945,-0.89026,-0.937516,8.4147,7.1,8.4,8.3425,3.15736,0.359,7.837,7.81,0.445,0.63,0.04,0.08,29.7705,1477.312,4.73475,80.93,13.8,2638.0,30.5,0.427,17621.0,814.0,37.4,82.3,0.0,
1677070800000,02/22/2023,04:00:00,334.64,9.225,12.41,0.17,-1.0,0.0,7.7304,7.6041,-0.889719,-0.936985,8.4031,7.1,8.4,8.3207,3.15481,0.326,7.895,7.81,0.435,0.523,0.04,0.06,29.7623,1477.219,4.73401,81.5,13.8,2639.0,29.8,0.417,17620.0,815.0,36.8,82.6,0.0,
1677071700000,02/22/2023,04:15:00,343.14,9.499,12.39,0.17,-1.0,0.0,7.7359,7.6099,-0.889409,-0.936659,8.406,7.1,8.4,8.3255,3.15338,0.334,7.913,7.81,0.466,0.489,0.02,0.03,29.7432,1477.214,4.73117,81.68,13.8,2640.0,29.9,0.419,17639.0,814.0,36.5,82.6,0.0,
1677072600000,02/22/2023,04:30:00,333.234,10.738,12.46,0.17,-1.0,0.0,7.739,7.6132,-0.889236,-0.936478,8.402,7.1,8.4,8.3237,3.15339,0.389,7.919,7.81,0.432,0.485,0.02,0.03,29.7449,1477.21,4.73146,81.74,13.8,2641.0,30.5,0.427,17653.0,815.0,36.6,84.5,0.0,
1677073500000,02/22/2023,04:45:00,340.625,9.784,12.39,0.17,-1.0,0.0,7.7438,7.619,-0.888973,-0.936152,8.3965,7.1,8.4,8.3166,3.15183,0.303,7.942,7.81,0.472,0.47,0.02,0.02,29.7347,1477.169,4.73012,81.96,13.8,2642.0,29.6,0.414,17648.0,813.0,37.0,80.8,0.0,
1677074400000,02/22/2023,05:00:00,328.439,11.054,12.39,0.17,-1.0,0.0,7.7438,7.6189,-0.88897,-0.936159,8.4,7.1,8.4,8.3188,3.15199,0.393,7.942,7.81,0.436,0.497,0.02,0.08,29.7345,1477.178,4.73006,81.97,13.8,2643.0,29.9,0.418,17654.0,813.0,37.0,80.1,0.0,
1677075300000,02/22/2023,05:15:00,333.178,11.537,12.45,0.17,-1.0,0.0,7.7467,7.6209,-0.888813,-0.93605,8.3943,7.1,8.4,8.3199,3.15194,0.38,7.958,7.82,0.467,0.457,0.02,0.02,29.733,1477.18,4.72982,82.12,13.8,2644.0,30.3,0.425,17672.0,814.0,36.5,81.2,0.0,
1677076200000,02/22/2023,05:30:00,339.672,10.705,12.44,0.17,-1.0,0.0,7.7444,7.619,-0.88894,-0.936153,8.3971,7.1,8.4,8.3276,3.15276,0.297,7.954,7.81,0.44,0.474,0.02,0.02,29.7351,1477.211,4.72995,82.1,13.8,2645.0,29.8,0.417,17654.0,814.0,36.6,79.7,0.0,
1677077100000,02/22/2023,05:45:00,335.503,9.967,12.38,0.85,-1.0,0.0,7.7421,7.6164,-0.889069,-0.936301,8.3943,7.1,8.4,8.331,3.15327,0.298,7.942,7.81,0.48,0.486,0.02,0.03,29.7375,1477.227,4.73023,81.98,13.8,2646.0,29.5,0.413,17617.0,815.0,36.6,76.7,0.0,
1677078000000,02/22/2023,06:00:00,333.877,9.695,12.38,4.63,-1.0,0.0,7.7445,7.6192,-0.888937,-0.936143,8.3971,7.1,8.4,8.328,3.1529,0.407,7.951,7.81,0.442,0.483,0.02,0.03,29.7362,1477.216,4.73011,82.07,13.8,2647.0,30.7,0.43,17645.0,815.0,36.6,74.7,0.0,
1677078900000,02/22/2023,06:15:00,323.024,9.919,12.45,14.77,-1.0,0.0,7.7406,7.6156,-0.889148,-0.936341,8.3993,7.1,8.4,8.3259,3.15285,0.324,7.947,7.81,0.481,0.475,0.01,0.02,29.7374,1477.208,4.73033,82.03,13.8,2648.0,30.0,0.42,17663.0,814.0,36.3,74.7,0.0,
1677079800000,02/22/2023,06:30:00,323.457,8.208,12.39,27.26,-1.0,0.0,7.7407,7.6165,-0.88915,-0.936294,8.3933,7.1,8.4,8.3364,3.1537,0.295,7.943,7.81,0.456,0.487,0.01,0.02,29.7374,1477.247,4.73011,82.0,13.8,2649.0,29.6,0.414,17661.0,814.0,36.1,76.6,0.0,
1677080700000,02/22/2023,06:45:00,332.638,8.803,12.39,41.71,-1.0,0.0,7.7428,7.6174,-0.889027,-0.936241,8.3975,7.1,8.4,8.3096,3.15137,0.376,7.955,7.82,0.504,0.511,0.02,0.15,29.7358,1477.144,4.73043,82.07,13.8,2650.0,30.2,0.423,17677.0,813.0,36.1,81.4,0.0,
1677081600000,02/22/2023,07:00:00,303.323,9.04,12.44,89.9,-1.0,0.0,7.7423,7.6171,-0.889058,-0.936261,8.3933,7.1,8.4,8.3133,3.15198,0.316,7.949,7.82,0.458,0.478,0.01,0.03,29.739,1477.162,4.73081,82.03,13.8,2651.0,30.4,0.426,17663.0,814.0,35.9,80.3,0.0,
1677082500000,02/22/2023,07:15:00,306.958,9.017,12.46,95.52,-1.0,0.0,7.7402,7.6152,-0.889179,-0.936368,8.3877,7.1,8.4,8.3138,3.15209,0.322,7.941,7.81,0.486,0.511,0.01,0.09,29.7398,1477.165,4.73091,81.94,13.8,2652.0,30.0,0.42,17667.0,814.0,35.4,81.9,0.0,
1677083400000,02/22/2023,07:30:00,285.299,9.401,12.48,133.88,-1.0,0.0,7.7408,7.6174,-0.889148,-0.936244,8.3883,7.1,8.4,8.3194,3.15281,0.32,7.936,7.81,0.447,0.505,0.03,0.05,29.7426,1477.189,4.7312,81.9,13.8,2653.0,30.8,0.432,17651.0,814.0,34.7,84.0,0.0,
1677084300000,02/22/2023,07:45:00,289.174,9.0,12.46,199.5,-1.0,0.0,7.739,7.6136,-0.889247,-0.936457,8.3856,7.1,8.4,8.3181,3.15283,0.33,7.938,7.81,0.452,0.501,0.01,0.05,29.7437,1477.186,4.73139,81.92,13.8,2654.0,30.6,0.429,17652.0,813.0,34.7,83.4,0.0,
1677085200000,02/22/2023,08:00:00,274.439,7.344,12.45,109.28,-1.0,0.0,7.7389,7.6138,-0.88925,-0.936444,8.391,7.1,8.4,8.312,3.15257,0.304,7.938,7.82,0.446,0.498,0.02,0.03,29.7463,1477.165,4.73188,81.91,13.8,2655.0,30.0,0.421,17655.0,813.0,35.2,84.5,0.0,
1677086100000,02/22/2023,08:15:00,182.284,6.348,12.49,260.57,-1.0,0.0,7.7419,7.6167,-0.88909,-0.936283,8.3856,7.1,8.4,8.3095,3.15251,0.278,7.932,7.81,0.456,0.505,0.01,0.04,29.7477,1477.157,4.73214,81.84,13.8,2656.0,30.4,0.426,17592.0,813.0,34.8,81.7,0.0,
1677087000000,02/22/2023,08:30:00,318.856,7.012,12.71,440.96,-1.0,0.0,7.7356,7.6116,-0.889438,-0.936572,8.3861,7.1,8.4,8.3211,3.15355,0.349,7.925,7.81,0.394,0.513,0.02,0.04,29.7488,1477.204,4.73206,81.8,13.8,2657.0,30.3,0.424,17671.0,814.0,35.4,79.0,0.0,
1677087900000,02/22/2023,08:45:00,215.36,6.135,12.78,441.98,-1.0,0.0,7.7381,7.6131,-0.8893,-0.936487,8.3883,7.1,8.4,8.3187,3.15355,0.323,7.929,7.81,0.398,0.491,0.02,0.02,29.7509,1477.197,4.73241,81.83,13.8,2658.0,30.5,0.428,17655.0,813.0,35.7,79.2,0.0,
1677088800000,02/22/2023,09:00:00,322.908,6.931,12.74,472.74,-1.0,0.0,7.7359,7.6112,-0.889426,-0.936594,8.3852,7.1,8.4,8.3101,3.1533,0.348,7.934,7.82,0.337,0.495,0.02,0.03,29.7555,1477.17,4.73326,81.88,13.8,2659.0,29.8,0.417,17646.0,814.0,36.1,78.4,0.0,
1677089700000,02/22/2023,09:15:00,252.691,7.08,12.85,491.49,-1.0,0.0,7.7423,7.6184,-0.889083,-0.936194,8.3626,7.1,8.4,8.2744,3.14698,0.358,8.084,7.82,0.354,0.436,0.01,0.04,29.7197,1476.991,4.72884,83.33,13.8,2660.0,31.0,0.434,17635.0,813.0,36.1,78.7,0.0,
1677090600000,02/22/2023,09:30:00,330.469,8.345,12.82,448.47,-1.0,0.0,7.7458,7.6217,-0.888886,-0.936013,8.362,7.1,8.4,8.2886,3.14972,0.286,8.061,7.82,0.299,0.483,0.01,0.02,29.7363,1477.064,4.73092,83.13,13.8,2661.0,30.0,0.421,17666.0,814.0,36.5,77.3,0.0,
1677091500000,02/22/2023,09:45:00,331.708,7.901,12.8,481.58,-1.0,0.0,7.7445,7.6212,-0.888956,-0.93604,8.3708,7.1,8.4,8.3107,3.15238,0.3,8.013,7.82,0.341,0.53,0.01,0.15,29.7454,1477.159,4.73179,82.68,13.8,2662.0,29.4,0.412,17635.0,814.0,36.1,76.3,0.0,
1677092400000,02/22/2023,10:00:00,327.821,9.43,12.82,397.75,-1.0,0.0,7.7428,7.6188,-0.889043,-0.93617,8.375,7.1,8.4,8.2975,3.15007,0.329,8.049,7.82,0.321,0.466,0.02,0.03,29.7324,1477.094,4.73018,83.02,13.8,2663.0,29.8,0.418,17610.0,813.0,36.3,76.7,0.0,
1677093300000,02/22/2023,10:15:00,331.366,7.399,12.8,422.11,-1.0,0.0,7.747,7.623,-0.888816,-0.935937,8.3681,7.1,8.4,8.296,3.15001,0.35,8.091,7.82,0.361,0.465,0.02,0.02,29.733,1477.089,4.73031,83.46,13.8,2664.0,31.0,0.434,17643.0,814.0,36.5,77.1,0.0,
1677094200000,02/22/2023,10:30:00,312.528,10.109,12.83,449.4,-1.0,0.0,7.7472,7.6243,-0.888796,-0.935864,8.3764,7.1,8.4,8.3155,3.1513,0.354,8.078,7.82,0.32,0.437,0.02,0.03,29.73,1477.159,4.72948,83.35,13.8,2665.0,30.5,0.427,17674.0,814.0,36.3,76.5,0.0,
1677095100000,02/22/2023,10:45:00,278.822,8.439,12.83,527.75,-1.0,0.0,7.7469,7.6226,-0.888812,-0.935955,8.3834,7.1,8.4,8.3079,3.15137,0.279,8.065,7.82,0.339,0.461,0.01,0.02,29.7372,1477.138,4.73067,83.21,13.8,2666.0,30.1,0.421,17676.0,812.0,36.1,74.6,0.0,
1677096000000,02/22/2023,11:00:00,283.7,7.475,12.88,549.67,-1.0,0.0,7.7454,7.6196,-0.888892,-0.936126,8.3828,7.1,8.4,8.3116,3.15155,0.312,8.076,7.82,0.297,0.445,0.01,0.02,29.736,1477.152,4.73041,83.33,13.8,2667.0,29.8,0.417,17674.0,815.0,36.5,71.9,0.0,
1677096900000,02/22/2023,11:15:00,291.965,7.986,12.96,560.05,-1.0,0.0,7.7466,7.6222,-0.888827,-0.935982,8.3801,7.1,8.4,8.3078,3.1526,0.37,8.035,7.82,0.338,0.468,0.01,0.04,29.7501,1477.155,4.73252,82.9,13.8,2668.0,30.4,0.426,17662.0,814.0,36.6,74.5,0.0,
1677097800000,02/22/2023,11:30:00,234.546,7.962,12.91,598.91,-1.0,0.0,7.743,7.6186,-0.889031,-0.936177,8.3814,7.1,8.4,8.3065,3.15443,0.328,7.937,7.82,0.296,0.578,0.01,0.03,29.7703,1477.175,4.73546,81.9,13.8,2669.0,30.4,0.426,17664.0,813.0,36.5,75.9,0.0,
1677098700000,02/22/2023,11:45:00,326.926,8.919,12.91,632.43,-1.0,0.0,7.7448,7.6201,-0.888925,-0.936093,8.3834,7.1,8.4,8.3053,3.1526,0.36,8.003,7.82,0.329,0.503,0.02,0.06,29.7522,1477.148,4.73288,82.58,13.8,2670.0,30.3,0.425,17641.0,813.0,36.6,74.4,0.0,
1677099600000,02/22/2023,12:00:00,321.298,7.458,12.91,523.19,-1.0,0.0,7.7434,7.6193,-0.889003,-0.936138,8.3852,7.1,8.4,8.3111,3.15388,0.365,7.982,7.82,0.287,0.525,0.01,0.03,29.7607,1477.181,4.73398,82.37,13.8,2671.0,30.0,0.42,17632.0,814.0,36.6,71.8,0.0,
1677100500000,02/22/2023,12:15:00,312.948,7.87,12.98,853.08,-1.0,0.0,7.7438,7.6192,-0.888984,-0.936146,8.3833,7.1,8.4,8.3161,3.15446,0.388,7.976,7.82,0.309,0.535,0.02,0.03,29.7625,1477.202,4.73413,82.32,13.8,2672.0,29.7,0.416,17655.0,812.0,37.0,73.8,0.0,
1677101400000,02/22/2023,12:30:00,329.351,9.01,13.14,831.03,-1.0,0.0,7.7451,7.6204,-0.888905,-0.936078,8.391,7.1,8.4,8.3201,3.15431,0.395,8.021,7.82,0.284,0.498,0.02,0.03,29.7575,1477.211,4.73334,82.79,13.8,2673.0,30.3,0.424,17667.0,814.0,37.4,75.4,0.0,
