UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1682431200000,2023-04-25,14:00:00,13.01,9.1276,2.91649,4.24,8.94,8.11,24.493,0.86,3.63,0.1,26.6736,1476.544,4.27291,92.11,13.4,3910.0,2.42,0.034,16327.0,910.0,0.0
1682432100000,2023-04-25,14:15:00,13.07,9.0632,2.92625,4.263,8.972,8.09,24.383,13.658,3.28,12.01,26.8205,1476.481,4.29533,92.39,13.3,3911.0,4.18,0.0586,16585.0,912.0,0.0
1682433000000,2023-04-25,14:30:00,13.67,9.0868,2.91685,4.275,9.192,8.1,23.176,0.847,4.01,0.09,26.7078,1476.432,4.27857,94.65,13.3,3912.0,3.89,0.0545,16487.0,912.0,0.0
1682433900000,2023-04-25,14:45:00,14.27,8.9999,2.94064,4.288,8.741,8.06,20.25,0.961,3.13,0.24,27.0139,1476.48,4.32448,90.01,13.3,3913.0,7.89,0.111,15553.0,914.0,0.0
1682434800000,2023-04-25,15:00:00,14.09,9.2044,2.90054,4.302,9.444,8.1,19.108,1.047,2.18,0.13,26.4559,1476.567,4.24,97.31,13.3,3914.0,2.03,0.0284,16530.0,912.0,0.0
1682435700000,2023-04-25,15:15:00,14.32,9.012,2.9342,4.31,8.997,8.08,24.315,1.207,5.36,0.32,26.9395,1476.434,4.31347,92.62,13.4,3915.0,5.4,0.0756,16461.0,912.0,0.0
1682436600000,2023-04-25,15:30:00,14.6,9.1893,2.91127,4.305,9.18,8.09,21.835,0.993,2.34,0.14,26.575,1476.656,4.25757,94.62,13.3,3916.0,1.77,0.0248,16589.0,913.0,0.0
1682437500000,2023-04-25,15:45:00,14.5,9.1468,2.91859,4.297,9.282,8.1,19.732,0.913,2.08,0.09,26.6806,1476.625,4.2736,95.67,13.3,3917.0,2.54,0.0355,16257.0,912.0,0.0
1682438400000,2023-04-25,16:00:00,14.58,8.8739,2.97923,4.273,7.973,8.01,14.185,0.811,2.81,0.19,27.5026,1476.602,4.39753,82.13,13.4,3918.0,11.1,0.155,16731.0,914.0,0.0
1682439300000,2023-04-25,16:15:00,14.44,8.9395,2.96559,4.231,7.968,7.98,16.424,0.767,3.03,0.1,27.3132,1476.617,4.36893,82.08,13.3,3919.0,10.6,0.148,16539.0,914.0,0.0
1682440200000,2023-04-25,16:30:00,14.47,8.9566,2.95242,4.188,8.61,8.01,19.372,0.824,2.42,0.12,27.1664,1476.501,4.34734,88.65,13.3,3920.0,8.44,0.118,16386.0,914.0,0.0
1682441100000,2023-04-25,16:45:00,14.47,8.9919,2.95309,4.125,8.477,8.01,17.783,0.903,1.77,0.11,27.1463,1476.609,4.34382,87.34,13.3,3921.0,8.56,0.12,16303.0,914.0,0.0
1682442000000,2023-04-25,17:00:00,14.55,8.9466,2.9498,4.043,8.677,8.02,19.855,3.407,3.94,12.03,27.1475,1476.438,4.34477,89.31,13.3,3922.0,8.88,0.124,16566.0,913.0,0.0
1682442900000,2023-04-25,17:15:00,14.45,8.935,2.95785,3.913,8.602,8.02,19.629,0.766,2.91,0.17,27.2381,1476.503,4.35811,88.57,13.3,3923.0,9.74,0.136,16527.0,914.0,0.0
1682443800000,2023-04-25,17:30:00,14.45,8.9235,2.96085,3.785,8.446,8.01,19.039,0.765,2.74,0.15,27.2774,1476.506,4.364,86.96,13.3,3924.0,9.62,0.135,16553.0,913.0,0.0
1682444700000,2023-04-25,17:45:00,14.02,8.9542,2.96058,3.649,8.506,8.01,18.863,0.882,2.7,0.11,27.2513,1476.587,4.35967,87.62,13.3,3925.0,10.1,0.141,16044.0,913.0,0.0
1682445600000,2023-04-25,18:00:00,14.03,8.933,2.96701,3.498,8.322,7.99,17.442,0.964,2.76,0.18,27.333,1476.605,4.37187,85.74,13.3,3926.0,18.0,0.252,13295.0,912.0,0.0
1682446500000,2023-04-25,18:15:00,14.14,8.9219,2.96778,3.35,8.316,7.99,18.946,0.798,4.55,0.13,27.3494,1476.581,4.37444,85.66,13.3,3927.0,10.1,0.141,16545.0,914.0,0.0
1682447400000,2023-04-25,18:30:00,14.09,8.9521,2.9661,3.182,8.344,7.98,17.536,0.838,3.33,0.12,27.3092,1476.642,4.36808,85.98,13.3,3928.0,9.98,0.14,15973.0,912.0,0.0
1682448300000,2023-04-25,18:45:00,14.05,8.9422,2.97001,3.01,8.208,7.98,16.483,0.841,2.31,0.08,27.3565,1476.66,4.3751,84.59,13.3,3929.0,10.9,0.152,15951.0,913.0,0.0
1682449200000,2023-04-25,19:00:00,14.0,8.9899,2.96719,2.834,7.743,7.95,15.502,0.981,2.58,0.23,27.2913,1476.757,4.3648,79.85,13.3,3930.0,8.17,0.114,16227.0,913.0,0.0
1682450100000,2023-04-25,19:15:00,13.98,9.0064,2.96865,2.659,7.867,7.95,16.207,1.077,1.97,0.15,27.2935,1476.82,4.36483,81.16,13.3,3931.0,9.98,0.14,16523.0,913.0,0.0
1682451000000,2023-04-25,19:30:00,14.06,9.0982,2.96859,2.486,8.155,7.97,15.021,1.793,2.06,0.6,27.2228,1477.075,4.353,84.23,13.3,3932.0,9.24,0.129,16563.0,913.0,0.0
1682451900000,2023-04-25,19:45:00,13.99,10.0281,2.93981,2.328,10.05,8.1,8.609,1.663,1.22,0.44,26.2441,1479.34,4.19635,105.41,13.4,3933.0,0.604,0.00846,16773.0,909.0,0.0
1682452800000,2023-04-25,20:00:00,14.04,8.9108,3.01126,2.159,7.91,7.98,11.059,1.072,1.37,0.15,27.801,1477.072,4.43996,81.86,13.4,3934.0,12.1,0.169,16582.0,906.0,0.0
1682453700000,2023-04-25,20:15:00,14.04,9.2724,2.95533,2.014,8.75,8.01,12.403,0.986,1.42,0.18,26.9571,1477.396,4.31154,90.68,13.4,3935.0,5.43,0.0761,16612.0,909.0,0.0
1682454600000,2023-04-25,20:30:00,13.94,9.3814,2.95264,1.875,9.301,8.06,14.338,1.065,1.47,0.21,26.8482,1477.669,4.29394,96.52,13.3,3936.0,5.45,0.0763,16658.0,910.0,0.0
1682455500000,2023-04-25,20:45:00,14.03,10.2424,2.93867,1.755,9.68,8.12,6.21,0.826,1.51,0.1,26.0786,1479.917,4.16923,101.71,13.3,3937.0,4.19,0.0587,16688.0,910.0,0.0
1682456400000,2023-04-25,21:00:00,13.95,10.0405,2.9346,1.642,10.008,8.15,5.067,0.773,0.63,0.1,26.1841,1479.302,4.18744,104.83,13.4,3938.0,4.03,0.0564,16749.0,908.0,0.0
1682457300000,2023-04-25,21:15:00,13.94,10.9856,2.94397,1.556,10.498,8.2,3.03,0.744,0.72,0.09,25.6048,1482.043,4.09049,111.81,13.4,3939.0,2.44,0.0342,16597.0,906.0,0.0
1682458200000,2023-04-25,21:30:00,13.94,10.8625,2.94979,1.5,10.779,8.23,5.176,1.247,0.7,0.21,25.7468,1481.768,4.11264,114.78,13.5,3940.0,0.762,0.0107,16418.0,902.0,0.0
1682459100000,2023-04-25,21:45:00,14.03,10.9125,2.95464,1.461,10.811,8.24,5.834,1.466,1.02,0.15,25.7583,1481.962,4.11366,115.11,13.8,3941.0,1.94,0.0272,15652.0,903.0,0.0
1682460000000,2023-04-25,22:00:00,13.89,10.9467,2.94098,1.449,11.176,8.27,2.87,0.653,0.68,0.12,25.6033,1481.899,4.09075,119.06,13.7,3942.0,1.29,0.0181,16766.0,901.0,0.0
1682460900000,2023-04-25,22:15:00,13.85,11.4863,2.97013,1.452,10.989,8.27,2.318,0.706,0.49,0.11,25.5077,1483.717,4.07019,118.28,13.8,3943.0,0.66,0.00924,16709.0,900.0,0.0
1682461800000,2023-04-25,22:30:00,13.9,11.4846,2.94544,1.456,11.16,8.29,2.078,0.585,0.34,0.07,25.2752,1483.433,4.03655,120.03,13.7,3944.0,0.925,0.0129,16555.0,899.0,0.0
1682462700000,2023-04-25,22:45:00,13.87,11.4395,2.94336,1.471,11.252,8.3,2.475,0.57,0.43,0.09,25.2862,1483.286,4.03869,120.95,13.8,3945.0,1.37,0.0191,16776.0,897.0,0.0
1682463600000,2023-04-25,23:00:00,13.92,11.3313,2.93646,1.532,11.322,8.31,2.877,0.616,0.58,0.1,25.2947,1482.911,4.04122,121.41,13.8,3946.0,5.37,0.0753,14983.0,897.0,0.0
1682464500000,2023-04-25,23:15:00,13.87,11.3265,2.94255,1.601,11.27,8.31,3.9,0.744,1.19,0.11,25.3558,1482.968,4.05015,120.85,13.8,3947.0,-0.728,-0.0102,16663.0,898.0,0.0
1682465400000,2023-04-25,23:30:00,13.9,11.2729,2.93615,1.664,11.408,8.32,7.105,0.968,1.07,0.12,25.3317,1482.748,4.0473,122.18,13.8,3948.0,0.853,0.0119,16814.0,899.0,0.0
1682466300000,2023-04-25,23:45:00,13.87,11.2208,2.93856,1.798,11.444,8.33,5.698,1.075,1.32,0.27,25.3904,1482.634,4.05646,122.5,13.7,3949.0,1.32,0.0185,16761.0,898.0,0.0
1682467200000,2023-04-26,00:00:00,13.92,10.7838,2.93173,1.864,11.706,8.34,7.086,0.808,0.95,0.25,25.6277,1481.347,4.09644,124.33,13.8,3950.0,1.62,0.0227,16758.0,899.0,0.0
1682468100000,2023-04-26,00:15:00,13.87,11.1154,2.936,2.014,11.753,8.35,5.76,0.675,1.1,0.14,25.4384,1482.317,4.06475,125.42,13.8,3951.0,0.794,0.0111,16868.0,901.0,0.0
1682469000000,2023-04-26,00:30:00,13.9,11.3112,2.93885,2.139,11.701,8.36,4.678,0.574,0.59,0.13,25.3309,1482.892,4.04674,125.41,13.8,3952.0,0.519,0.00727,16811.0,899.0,0.0
1682469900000,2023-04-26,00:45:00,13.94,11.2275,2.93454,2.352,11.625,8.35,5.257,0.601,0.77,0.12,25.3472,1482.616,4.05015,124.43,13.8,3953.0,0.485,0.0068,16855.0,898.0,0.0
1682470800000,2023-04-26,01:00:00,13.92,11.6177,2.9507,2.493,11.751,8.36,5.022,0.567,0.78,0.05,25.234,1483.874,4.02906,126.67,13.8,3954.0,0.45,0.0063,16749.0,897.0,0.0
1682471700000,2023-04-26,01:15:00,13.89,12.1249,2.9965,2.653,12.012,8.37,4.015,0.645,1.26,0.08,25.3197,1485.766,4.0357,130.99,13.8,3955.0,0.954,0.0134,16113.0,896.0,0.0
1682472600000,2023-04-26,01:30:00,13.96,11.5839,2.96705,2.795,11.675,8.35,5.442,0.614,0.85,0.07,25.4112,1483.97,4.05512,126.16,13.8,3956.0,0.603,0.00845,16756.0,894.0,0.0
1682473500000,2023-04-26,01:45:00,13.94,11.2574,2.92541,2.983,11.809,8.36,7.406,0.586,1.43,0.07,25.2397,1482.604,4.03423,126.42,13.8,3957.0,0.493,0.00691,16926.0,897.0,0.0
1682474400000,2023-04-26,02:00:00,13.87,11.1223,2.92776,3.171,11.872,8.37,7.307,0.589,1.0,0.08,25.3546,1482.26,4.05257,126.77,13.8,3958.0,0.569,0.00796,16616.0,898.0,0.0
1682475300000,2023-04-26,02:15:00,13.9,10.9727,2.92701,3.386,11.823,8.36,8.294,0.65,1.69,0.09,25.4505,1481.841,4.06837,125.92,13.8,3959.0,-0.301,-0.00422,16451.0,899.0,0.0
1682476200000,2023-04-26,02:30:00,13.46,10.9163,2.92672,3.582,11.586,8.34,7.84,0.875,1.2,0.12,25.4868,1481.684,4.07437,123.29,13.7,3960.0,0.797,0.0112,16156.0,900.0,0.0
1682477100000,2023-04-26,02:45:00,13.39,10.8206,2.91973,3.711,11.911,8.36,9.786,0.568,1.44,0.05,25.4859,1481.34,4.07549,126.47,13.7,3961.0,1.19,0.0167,16488.0,901.0,0.0
1682478000000,2023-04-26,03:00:00,13.39,10.4236,2.92899,3.9,11.729,8.34,10.72,0.729,1.22,0.06,25.8541,1480.344,4.13424,123.74,13.8,3962.0,1.0,0.014,16803.0,902.0,0.0
1682478900000,2023-04-26,03:15:00,13.26,10.9973,2.88163,4.033,12.098,8.39,7.801,0.573,0.9,0.09,24.9991,1481.399,4.00257,128.49,13.6,3963.0,0.24,0.00336,16874.0,902.0,0.0
1682479800000,2023-04-26,03:30:00,13.24,10.8891,2.88652,4.18,12.226,8.4,7.485,3.458,1.16,6.66,25.1196,1481.155,4.02144,129.7,13.7,3964.0,1.27,0.0178,16830.0,901.0,0.0
1682480700000,2023-04-26,03:45:00,13.23,10.6136,2.92574,4.31,11.962,8.37,11.071,0.616,2.04,0.1,25.6883,1480.843,4.10762,126.61,13.6,3965.0,1.47,0.0205,16671.0,900.0,0.0
1682481600000,2023-04-26,04:00:00,13.22,10.5932,2.92367,4.436,11.704,8.34,9.94,0.745,1.88,0.21,25.6826,1480.764,4.10706,123.79,13.4,3966.0,0.876,0.0123,16454.0,902.0,0.0
1682482500000,2023-04-26,04:15:00,13.21,10.3328,2.91292,4.567,11.924,8.35,11.915,0.638,2.08,0.15,25.7617,1479.911,4.12212,125.48,13.4,3967.0,0.171,0.0024,15652.0,902.0,0.0
1682483400000,2023-04-26,04:30:00,13.2,10.3073,2.9132,4.633,12.007,8.35,14.376,0.706,2.75,0.16,25.7824,1479.844,4.12549,126.29,13.4,3968.0,2.09,0.0293,16212.0,905.0,0.0
1682484300000,2023-04-26,04:45:00,13.26,10.322,2.90698,4.701,12.103,8.36,12.884,0.692,2.61,0.15,25.7113,1479.813,4.11497,127.28,13.3,3969.0,0.897,0.0126,16431.0,904.0,0.0
1682485200000,2023-04-26,05:00:00,13.17,10.2676,2.90837,4.77,12.134,8.36,15.084,0.776,3.18,0.38,25.7633,1479.678,4.12328,127.49,13.3,3970.0,1.61,0.0226,16505.0,904.0,0.0
1682486100000,2023-04-26,05:15:00,13.17,10.1779,2.91069,4.833,12.104,8.36,14.372,0.732,1.37,0.13,25.8497,1479.454,4.1371,127.01,13.4,3971.0,0.422,0.00591,16827.0,904.0,0.0
1682487000000,2023-04-26,05:30:00,13.2,10.2153,2.911,4.846,12.12,8.36,13.678,0.616,1.81,0.07,25.8261,1479.564,4.13314,127.24,13.3,3972.0,0.343,0.00481,16525.0,905.0,0.0
1682487900000,2023-04-26,05:45:00,13.16,9.9854,2.91021,4.856,11.915,8.35,15.187,0.817,2.33,0.07,25.9827,1478.907,4.15919,124.63,13.3,3973.0,0.962,0.0135,16739.0,906.0,0.0
1682488800000,2023-04-26,06:00:00,13.21,10.2457,2.90612,4.874,12.121,8.37,14.383,0.658,2.08,0.12,25.7569,1479.592,4.12266,127.25,13.3,3974.0,0.57,0.00798,16475.0,905.0,0.0
1682489700000,2023-04-26,06:15:00,13.15,10.4338,2.91192,4.901,12.058,8.37,12.578,0.631,2.41,0.12,25.6805,1480.188,4.10896,127.06,13.3,3975.0,1.07,0.015,16558.0,905.0,0.0
1682490600000,2023-04-26,06:30:00,13.14,10.5024,2.91649,4.918,11.997,8.36,11.564,0.683,2.05,0.15,25.6766,1480.434,4.10745,126.6,13.3,3976.0,0.713,0.00999,15793.0,905.0,0.0
1682491500000,2023-04-26,06:45:00,13.22,10.5388,2.91824,4.931,11.804,8.35,10.635,0.888,1.96,1.03,25.668,1480.556,4.10571,124.69,13.4,3977.0,-0.555,-0.00777,16141.0,902.0,0.0
1682492400000,2023-04-26,07:00:00,13.14,10.5211,2.92094,4.926,11.675,8.34,12.799,0.721,2.76,0.16,25.7066,1480.538,4.11155,123.28,13.3,3978.0,1.57,0.022,16285.0,903.0,0.0
1682493300000,2023-04-26,07:15:00,13.12,10.5597,2.91947,4.925,11.747,8.34,9.691,0.642,1.35,0.09,25.6652,1480.629,4.10502,124.14,13.5,3979.0,0.19,0.00266,16490.0,903.0,0.0
1682494200000,2023-04-26,07:30:00,13.12,10.4119,2.91796,4.906,11.724,8.34,13.692,1.237,1.85,1.43,25.7547,1480.198,4.12003,123.59,13.7,3980.0,1.35,0.019,16644.0,903.0,0.0
1682495100000,2023-04-26,07:45:00,13.12,10.0002,2.9183,4.859,11.78,8.33,16.027,0.842,2.41,0.17,26.0516,1479.045,4.16898,123.33,13.4,3981.0,0.95,0.0133,16781.0,905.0,0.0
1682496000000,2023-04-26,08:00:00,13.12,9.9365,2.91915,4.803,11.681,8.32,19.786,1.423,3.7,0.54,26.1059,1478.876,4.1778,122.12,13.3,3982.0,3.11,0.0435,15488.0,906.0,0.0
1682496900000,2023-04-26,08:15:00,13.09,9.9012,2.91915,4.742,11.608,8.31,21.611,0.969,4.62,0.17,26.1313,1478.775,4.18201,121.27,13.4,3983.0,2.66,0.0373,16219.0,907.0,0.0
1682497800000,2023-04-26,08:30:00,13.09,9.8911,2.92187,4.685,11.389,8.29,19.257,1.254,2.73,0.33,26.1656,1478.778,4.18713,118.98,13.4,3984.0,0.3,0.0042,16657.0,906.0,0.0
1682498700000,2023-04-26,08:45:00,13.07,9.9854,2.9222,4.618,11.22,8.28,14.235,1.187,1.93,0.22,26.1007,1479.046,4.17631,117.4,13.3,3985.0,1.76,0.0246,16148.0,907.0,0.0
1682499600000,2023-04-26,09:00:00,13.07,10.0029,2.92232,4.549,11.464,8.29,11.336,0.703,1.86,0.1,26.0893,1479.096,4.17439,119.99,13.3,3986.0,2.66,0.0373,16014.0,907.0,0.0
1682500500000,2023-04-26,09:15:00,13.06,10.1061,2.92154,4.481,10.363,8.23,9.232,1.185,3.05,0.15,26.0075,1479.376,4.16101,108.65,13.3,3987.0,0.711,0.00996,16322.0,906.0,0.0
1682501400000,2023-04-26,09:30:00,13.09,10.3219,2.91771,4.413,11.009,8.26,11.321,0.697,3.24,0.19,25.8162,1479.935,4.13018,115.81,13.3,3988.0,2.02,0.0283,16279.0,906.0,0.0
1682502300000,2023-04-26,09:45:00,13.06,10.3823,2.91879,4.336,11.033,8.26,6.839,0.744,1.06,0.17,25.784,1480.116,4.12466,116.21,13.4,3989.0,1.66,0.0233,15696.0,903.0,0.0
1682503200000,2023-04-26,10:00:00,13.05,10.3898,2.91894,4.261,10.822,8.25,6.308,0.9,1.83,0.19,25.7801,1480.137,4.12398,114.01,13.3,3990.0,1.2,0.0169,16281.0,905.0,0.0
1682504100000,2023-04-26,10:15:00,13.1,10.6104,2.90837,4.2,11.02,8.27,5.204,0.56,1.14,0.1,25.5226,1480.629,4.0836,116.46,13.3,3991.0,-0.196,-0.00274,16132.0,903.0,0.0
1682505000000,2023-04-26,10:30:00,13.05,10.6512,2.89926,4.139,11.0,8.28,5.709,0.595,0.91,0.16,25.4061,1480.637,4.06615,116.28,13.5,3992.0,1.1,0.0154,16564.0,903.0,0.0
1682505900000,2023-04-26,10:45:00,13.01,10.547,2.85586,4.085,11.233,8.31,6.004,0.507,1.59,0.04,25.0587,1479.838,4.01702,118.23,13.6,3993.0,0.867,0.0121,16642.0,902.0,0.0
1682506800000,2023-04-26,11:00:00,13.1,10.171,2.92046,4.024,10.587,8.25,18.432,1.006,3.26,0.3,25.9506,1479.538,4.1518,111.18,13.4,3994.0,1.71,0.0239,16018.0,902.0,0.0
1682507700000,2023-04-26,11:15:00,13.0,10.4301,2.91769,3.988,10.88,8.26,9.36,0.891,1.74,0.42,25.7395,1480.231,4.11752,114.68,13.4,3995.0,1.28,0.0179,16411.0,904.0,0.0
1682508600000,2023-04-26,11:30:00,12.99,10.371,2.91595,3.958,10.838,8.26,12.478,1.155,2.58,0.32,25.7643,1480.044,4.12194,114.1,13.4,3996.0,1.96,0.0274,16322.0,904.0,0.0
1682509500000,2023-04-26,11:45:00,12.98,10.4507,2.86772,3.941,11.199,8.3,6.732,0.604,0.81,0.09,25.24,1479.703,4.04466,117.73,13.4,3997.0,1.58,0.0221,16651.0,903.0,0.0
1682510400000,2023-04-26,12:00:00,13.06,10.378,2.88652,3.931,11.029,8.3,9.236,0.694,2.7,0.15,25.4731,1479.718,4.07955,115.96,13.5,3998.0,1.55,0.0217,16544.0,905.0,0.0
1682511300000,2023-04-26,12:15:00,13.06,10.398,2.86486,3.92,11.487,8.33,7.28,0.684,0.87,0.24,25.2487,1479.52,4.04664,120.65,13.3,3999.0,0.7,0.00981,16756.0,904.0,0.0
1682512200000,2023-04-26,12:30:00,13.01,10.4597,2.85855,3.92,11.466,8.34,8.694,1.196,1.7,0.31,25.1448,1479.621,4.0307,120.48,13.4,4000.0,0.801,0.0112,16729.0,904.0,0.0
1682513100000,2023-04-26,12:45:00,12.95,10.3712,2.8702,3.922,11.708,8.35,12.079,0.714,2.3,0.08,25.3191,1479.507,4.05725,122.95,13.3,4001.0,1.01,0.0142,16870.0,904.0,0.0
1682514000000,2023-04-26,13:00:00,12.95,10.3467,2.87614,3.921,11.863,8.36,12.235,0.775,1.65,0.1,25.3939,1479.508,4.06847,124.56,13.3,4002.0,0.706,0.00989,16896.0,905.0,0.0
1682514900000,2023-04-26,13:15:00,12.96,10.2123,2.88543,3.927,12.096,8.37,14.48,0.772,1.75,0.1,25.5787,1479.238,4.0972,126.79,13.4,4003.0,0.488,0.00684,16912.0,904.0,0.0
1682515800000,2023-04-26,13:30:00,12.99,9.7162,2.92874,3.929,10.701,8.27,22.581,0.981,3.65,0.17,26.3611,1478.356,4.21811,111.54,13.3,4004.0,2.14,0.0299,16439.0,907.0,0.0
1682516700000,2023-04-26,13:45:00,13.05,10.1487,2.88958,3.984,11.749,8.33,17.322,0.8,1.92,0.08,25.6641,1479.109,4.1105,122.94,13.3,4005.0,1.14,0.0159,16778.0,906.0,0.0
1682517600000,2023-04-26,14:00:00,13.09,10.18,2.88469,3.999,11.937,8.35,24.838,0.921,4.19,0.21,25.5942,1479.14,4.0999,124.96,13.3,4006.0,0.987,0.0138,16865.0,908.0,0.0
1682518500000,2023-04-26,14:15:00,13.16,10.2624,2.88564,4.016,12.142,8.37,22.607,0.894,4.18,0.16,25.5455,1479.384,4.09167,127.31,13.3,4007.0,0.909,0.0127,16542.0,905.0,0.0
1682519400000,2023-04-26,14:30:00,13.35,10.2435,2.87923,4.035,12.167,8.38,14.399,0.689,2.2,0.12,25.4962,1479.255,4.08477,127.48,13.3,4008.0,-0.563,-0.00789,16744.0,905.0,0.0
1682520300000,2023-04-26,14:45:00,13.39,10.2293,2.87898,4.052,12.145,8.38,14.322,0.644,1.91,0.09,25.5037,1479.212,4.08605,127.28,13.3,4009.0,0.587,0.00822,16571.0,906.0,0.0
1682521200000,2023-04-26,15:00:00,13.5,9.9873,2.88599,4.063,12.064,8.37,18.255,0.889,2.86,0.31,25.7433,1478.612,4.12434,125.97,13.3,4010.0,7.39,0.103,11033.0,906.0,0.0
1682522100000,2023-04-26,15:15:00,13.59,10.2839,2.89786,4.056,12.114,8.37,13.723,0.568,2.06,0.06,25.6496,1479.589,4.10649,127.17,13.3,4011.0,0.785,0.011,16744.0,906.0,0.0
1682523000000,2023-04-26,15:30:00,13.78,10.2109,2.87547,4.056,12.25,8.39,12.715,0.667,1.55,0.13,25.4823,1479.119,4.08321,128.32,13.3,4012.0,0.949,0.0133,16715.0,905.0,0.0
1682523900000,2023-04-26,15:45:00,14.46,10.2221,2.87795,4.043,12.295,8.39,12.823,0.645,1.88,0.14,25.4987,1479.18,4.08544,128.83,13.3,4013.0,0.427,0.00598,16827.0,905.0,0.0
1682524800000,2023-04-26,16:00:00,14.47,10.1325,2.87151,4.045,12.308,8.39,14.139,0.719,2.24,0.13,25.4987,1478.85,4.08669,128.72,13.3,4014.0,0.317,0.00443,16740.0,905.0,0.0
1682525700000,2023-04-26,16:15:00,14.56,10.2156,2.89122,4.033,12.098,8.38,14.876,0.739,1.88,0.07,25.6329,1479.318,4.10503,126.83,13.3,4015.0,1.53,0.0214,16435.0,904.0,0.0
1682526600000,2023-04-26,16:30:00,14.49,10.0236,2.89112,3.999,12.152,8.37,17.575,0.845,2.55,0.14,25.768,1478.774,4.1274,127.0,13.3,4016.0,2.79,0.0391,15910.0,906.0,0.0
1682527500000,2023-04-26,16:45:00,14.56,9.9839,2.89404,3.963,12.021,8.36,19.875,0.91,3.14,0.14,25.8249,1478.696,4.13625,125.55,13.3,4017.0,1.24,0.0173,16316.0,906.0,0.0
1682528400000,2023-04-26,17:00:00,14.47,9.9307,2.89832,3.93,11.736,8.35,23.161,1.049,5.91,0.3,25.9051,1478.596,4.14867,122.46,13.3,4018.0,1.83,0.0257,15409.0,908.0,0.0
1682529300000,2023-04-26,17:15:00,14.47,9.9819,2.89063,3.891,12.139,8.36,16.329,0.77,2.02,0.18,25.7928,1478.649,4.1316,126.75,13.3,4019.0,1.13,0.0158,16285.0,907.0,0.0
1682530200000,2023-04-26,17:30:00,14.51,9.9862,2.89684,3.844,12.179,8.36,16.599,1.013,2.38,0.13,25.8508,1478.734,4.13997,127.25,13.3,4020.0,1.32,0.0185,15414.0,906.0,0.0
1682531100000,2023-04-26,17:45:00,14.48,9.6645,2.93949,3.766,10.804,8.27,18.885,0.947,2.62,0.13,26.506,1478.337,4.23991,112.58,13.3,4021.0,-36.0,-0.504,1803.0,906.0,0.0
1682532000000,2023-04-26,18:00:00,14.49,9.5816,2.94891,3.665,10.462,8.22,18.042,0.801,3.19,0.1,26.661,1478.216,4.26369,108.9,13.3,4022.0,2.59,0.0362,16042.0,909.0,0.0
1682532900000,2023-04-26,18:15:00,14.45,9.6659,2.94735,3.605,9.777,8.18,17.062,0.822,4.6,0.12,26.5832,1478.433,4.25108,101.88,13.3,4023.0,3.23,0.0453,15608.0,908.0,0.0
1682533800000,2023-04-26,18:30:00,14.44,9.5694,2.92953,3.484,10.946,8.22,22.346,0.889,4.36,0.11,26.477,1477.944,4.23718,113.77,13.3,4024.0,-0.25,-0.0035,6287.0,908.0,0.0
1682534700000,2023-04-26,18:45:00,14.01,9.5889,2.93084,3.368,11.122,8.24,19.616,0.997,3.53,0.09,26.4756,1478.013,4.23667,115.62,13.3,4025.0,2.31,0.0323,15988.0,910.0,0.0
1682535600000,2023-04-26,19:00:00,14.11,9.4115,2.96653,3.242,10.08,8.18,21.718,0.908,4.82,0.17,26.9644,1477.945,4.31038,104.73,13.3,4026.0,2.05,0.0287,15772.0,909.0,0.0
1682536500000,2023-04-26,19:15:00,14.1,9.5458,2.95003,3.086,10.239,8.18,20.533,0.994,3.2,0.11,26.699,1478.12,4.26973,106.5,13.3,4027.0,1.63,0.0228,16655.0,910.0,0.0
1682537400000,2023-04-26,19:30:00,14.03,9.5128,2.96013,2.947,10.171,8.16,20.631,0.963,4.65,0.3,26.8245,1478.147,4.28845,105.8,13.3,4028.0,2.88,0.0403,16016.0,910.0,0.0
1682538300000,2023-04-26,19:45:00,14.01,9.4903,2.96437,2.818,10.146,8.15,17.96,1.011,3.18,0.21,26.8838,1478.133,4.2974,105.52,13.3,4029.0,-1.11,-0.0155,15392.0,911.0,0.0
1682539200000,2023-04-26,20:00:00,14.04,9.4722,2.96864,2.668,9.912,8.14,18.345,1.03,3.31,0.16,26.9402,1478.132,4.30585,103.09,13.3,4030.0,2.67,0.0374,16323.0,910.0,0.0
1682540100000,2023-04-26,20:15:00,14.04,9.5391,2.96848,2.518,9.958,8.13,16.0,0.977,3.06,0.13,26.8885,1478.316,4.29728,103.68,13.3,4031.0,3.11,0.0436,15986.0,909.0,0.0
1682541000000,2023-04-26,20:30:00,14.11,10.6957,2.91377,2.403,11.809,8.29,8.155,0.799,1.31,0.18,25.5159,1480.902,4.0814,124.92,13.3,4032.0,2.03,0.0285,16659.0,908.0,0.0
1682541900000,2023-04-26,20:45:00,13.98,10.794,2.91589,2.265,12.31,8.35,4.978,0.568,1.11,0.08,25.468,1481.198,4.07316,130.57,13.3,4033.0,0.653,0.00915,16254.0,904.0,0.0
