UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1677225600000,2023-02-24,08:00:00,13.05,5.7006,2.32137,2.508,11.026,8.03,9.101,1.818,0.85,0.12,22.9123,1458.331,3.78065,102.34,13.3,3594.0,13.4,0.187,16326.0,936.0,0.0
1677226500000,2023-02-24,08:15:00,13.05,5.7246,2.32129,2.397,11.005,8.02,10.359,2.221,0.56,0.25,22.8952,1458.407,3.77757,102.15,13.3,3595.0,14.3,0.2,16254.0,934.0,0.0
1677227400000,2023-02-24,08:30:00,13.09,5.6378,2.31557,2.287,10.775,8.0,13.026,4.458,0.59,0.38,22.8923,1458.042,3.77894,99.8,13.3,3596.0,13.6,0.19,15872.0,935.0,0.0
1677228300000,2023-02-24,08:45:00,13.13,5.6642,2.31817,2.224,10.862,8.0,10.53,3.277,1.04,0.27,22.9026,1458.163,3.77994,100.71,13.3,3597.0,13.6,0.19,15656.0,934.0,0.0
1677229200000,2023-02-24,09:00:00,13.12,5.6972,2.32056,2.194,10.79,8.0,9.945,1.951,0.71,0.15,22.906,1458.304,3.77976,100.13,13.3,3598.0,13.1,0.183,16009.0,934.0,0.0
1677230100000,2023-02-24,09:15:00,13.05,5.7368,2.3236,2.194,10.899,8.01,9.099,1.659,0.72,0.07,22.912,1458.475,3.77983,101.25,13.3,3599.0,13.5,0.189,16243.0,934.0,0.0
1677231000000,2023-02-24,09:30:00,13.01,5.669,2.3192,2.241,10.689,7.98,8.239,1.661,0.6,0.16,22.9105,1458.193,3.78102,99.13,13.3,3600.0,14.4,0.202,16081.0,933.0,0.0
1677231900000,2023-02-24,09:45:00,13.05,5.5782,2.31408,2.301,10.676,7.98,10.637,1.927,0.59,0.21,22.9167,1457.826,3.78387,98.81,13.3,3601.0,13.7,0.192,16306.0,933.0,0.0
1677232800000,2023-02-24,10:00:00,13.0,5.553,2.31276,2.373,10.674,7.98,11.256,1.952,0.4,0.15,22.9195,1457.726,3.78482,98.72,13.3,3602.0,14.2,0.199,16247.0,934.0,0.0
1677233700000,2023-02-24,10:15:00,13.08,5.6282,2.31786,2.472,10.716,7.99,8.662,2.09,1.04,0.21,22.9236,1458.044,3.78386,99.29,13.3,3603.0,14.1,0.197,16084.0,934.0,0.0
1677234600000,2023-02-24,10:30:00,12.99,5.6861,2.32231,2.583,11.002,8.02,11.433,1.946,0.39,0.12,22.9324,1458.297,3.78398,102.09,13.3,3604.0,13.0,0.182,16348.0,934.0,0.0
1677235500000,2023-02-24,10:45:00,12.99,5.7072,2.32382,2.706,11.132,8.03,9.867,2.049,0.74,0.44,22.9343,1458.389,3.78383,103.35,13.3,3605.0,13.2,0.184,16388.0,934.0,0.0
1677236400000,2023-02-24,11:00:00,12.98,5.6699,2.32095,2.852,11.086,8.03,10.159,2.473,0.97,0.96,22.9286,1458.23,3.78377,102.84,13.3,3606.0,13.2,0.186,16281.0,934.0,0.0
1677237300000,2023-02-24,11:15:00,13.01,5.6272,2.3176,3.002,11.031,8.02,11.371,2.007,0.5,0.19,22.9213,1458.046,3.78357,102.22,13.3,3607.0,13.1,0.184,16343.0,933.0,0.0
1677238200000,2023-02-24,11:30:00,13.05,5.6198,2.317,3.152,11.043,8.03,10.577,2.045,0.61,0.17,22.9197,1458.016,3.7835,102.31,13.3,3608.0,13.4,0.187,16419.0,934.0,0.0
1677239100000,2023-02-24,11:45:00,12.96,5.6737,2.32046,3.306,11.058,8.03,10.592,1.858,0.38,0.17,22.9205,1458.242,3.78249,102.57,13.3,3609.0,13.6,0.191,16407.0,935.0,0.0
1677240000000,2023-02-24,12:00:00,12.96,5.6791,2.32076,3.463,11.031,8.02,9.814,1.697,0.4,0.11,22.92,1458.267,3.78231,102.34,13.3,3610.0,13.7,0.192,16428.0,933.0,0.0
1677240900000,2023-02-24,12:15:00,12.94,5.7124,2.32364,3.639,11.101,8.03,9.264,1.68,0.41,0.14,22.9284,1458.418,3.78289,103.07,13.3,3611.0,13.8,0.194,16503.0,933.0,0.0
1677241800000,2023-02-24,12:30:00,13.05,5.7141,2.32372,3.817,11.099,8.03,9.371,1.614,0.51,0.07,22.9282,1458.427,3.78283,103.06,13.3,3612.0,13.7,0.192,16497.0,932.0,0.0
1677242700000,2023-02-24,12:45:00,12.95,5.7236,2.3256,3.998,11.149,8.04,8.69,1.8,0.31,0.31,22.9419,1458.487,3.78472,103.56,13.3,3613.0,13.5,0.189,16533.0,935.0,0.0
1677243600000,2023-02-24,13:00:00,12.94,5.7152,2.3251,4.191,11.181,8.04,10.722,1.729,0.36,0.07,22.9421,1458.456,3.78493,103.84,13.3,3614.0,13.6,0.19,16529.0,932.0,0.0
1677244500000,2023-02-24,13:15:00,12.91,5.7433,2.32724,4.378,11.172,8.04,9.242,1.702,0.24,0.08,22.9461,1458.58,3.78496,103.82,13.3,3615.0,13.6,0.19,16540.0,934.0,0.0
1677245400000,2023-02-24,13:30:00,12.92,5.6724,2.32228,4.559,11.127,8.04,9.685,1.732,0.26,0.11,22.9406,1458.283,3.78561,103.24,13.3,3616.0,13.2,0.184,16595.0,933.0,0.0
1677246300000,2023-02-24,13:45:00,12.91,5.6371,2.31974,4.727,11.071,8.03,9.079,1.732,0.4,0.22,22.9371,1458.135,3.78583,102.62,13.3,3617.0,13.2,0.185,16552.0,934.0,0.0
1677247200000,2023-02-24,14:00:00,12.96,5.5967,2.31677,4.882,11.032,8.02,8.258,1.547,0.44,0.08,22.9323,1457.964,3.78597,102.15,13.3,3618.0,13.3,0.187,16342.0,935.0,0.0
1677248100000,2023-02-24,14:15:00,12.94,5.5912,2.31649,5.02,10.936,8.01,6.536,1.429,0.47,0.16,22.933,1457.944,3.78621,101.25,13.3,3619.0,13.0,0.182,16547.0,935.0,0.0
1677249000000,2023-02-24,14:30:00,12.99,5.5501,2.31399,5.143,10.898,8.01,7.682,1.542,0.51,0.44,22.9338,1457.777,3.7872,100.8,13.6,3620.0,13.3,0.186,16523.0,934.0,0.0
1677249900000,2023-02-24,14:45:00,12.88,5.5648,2.31526,5.239,10.733,7.99,5.542,1.159,0.29,0.08,22.9375,1457.844,3.78746,99.31,13.3,3621.0,13.8,0.193,16546.0,934.0,0.0
1677250800000,2023-02-24,15:00:00,12.91,5.4211,2.30594,5.297,10.572,7.97,7.154,1.313,0.39,0.06,22.9343,1457.244,3.79003,97.48,13.3,3622.0,12.9,0.181,16136.0,935.0,0.0
1677251700000,2023-02-24,15:15:00,12.93,5.5157,2.31402,5.335,10.595,7.98,6.717,1.5,0.57,0.17,22.9576,1457.667,3.79153,97.92,13.3,3623.0,14.1,0.198,15762.0,936.0,0.0
1677252600000,2023-02-24,15:30:00,13.02,5.5296,2.31456,5.334,10.691,7.99,4.405,1.515,0.28,0.14,22.9539,1457.72,3.79068,98.91,13.3,3624.0,14.5,0.203,15564.0,934.0,0.0
1677253500000,2023-02-24,15:45:00,14.48,6.3082,2.41672,5.319,10.712,7.99,5.095,1.812,0.4,0.1,23.5193,1461.631,3.85956,101.26,13.3,3625.0,14.5,0.203,16209.0,933.0,0.0
1677254400000,2023-02-24,16:00:00,14.88,6.3438,2.42252,5.274,10.692,7.99,3.959,1.616,0.25,0.08,23.5567,1461.821,3.86444,101.25,13.3,3626.0,14.2,0.199,16390.0,929.0,0.0
1677255300000,2023-02-24,16:15:00,14.88,6.0274,2.37548,5.219,10.647,7.98,5.013,1.753,0.42,0.09,23.2712,1460.171,3.82804,99.87,13.3,3627.0,13.3,0.187,16526.0,930.0,0.0
1677256200000,2023-02-24,16:30:00,14.84,6.2446,2.41223,5.142,10.735,7.99,4.477,1.707,0.44,0.07,23.5154,1461.364,3.86024,101.37,13.3,3628.0,14.1,0.197,16365.0,930.0,0.0
1677257100000,2023-02-24,16:45:00,14.91,6.2866,2.41676,5.049,10.76,7.99,3.508,1.253,0.24,0.05,23.5347,1461.558,3.86228,101.72,13.3,3629.0,14.8,0.207,16318.0,930.0,0.0
1677258000000,2023-02-24,17:00:00,14.94,6.1392,2.40121,4.934,10.669,7.99,3.911,1.662,0.29,0.6,23.4703,1460.874,3.85561,100.48,13.3,3630.0,13.7,0.192,16485.0,929.0,0.0
1677258900000,2023-02-24,17:15:00,14.81,6.1472,2.40249,4.792,10.782,7.99,3.747,1.49,0.37,0.14,23.4785,1460.914,3.85667,101.58,13.3,3631.0,13.3,0.187,16436.0,928.0,0.0
1677259800000,2023-02-24,17:30:00,14.84,5.9493,2.37348,4.659,10.676,7.98,3.816,1.44,0.25,0.09,23.3035,1459.882,3.83446,100.1,13.3,3632.0,13.3,0.187,16565.0,927.0,0.0
1677260700000,2023-02-24,17:45:00,14.5,6.4538,2.47168,4.529,9.844,7.89,4.194,1.543,0.27,0.11,24.0043,1462.815,3.92906,93.74,13.3,3633.0,14.4,0.202,16300.0,929.0,0.0
1677261600000,2023-02-24,18:00:00,14.5,6.4182,2.44638,4.364,10.148,7.93,4.482,1.603,0.25,0.11,23.7597,1462.363,3.89325,96.38,13.3,3634.0,14.6,0.204,16558.0,929.0,0.0
1677262500000,2023-02-24,18:15:00,14.46,6.295,2.41926,4.2,10.812,7.99,5.126,1.708,0.27,0.07,23.5559,1461.605,3.86524,102.26,13.3,3635.0,13.9,0.194,16272.0,929.0,0.0
1677263400000,2023-02-24,18:30:00,14.42,6.2581,2.41562,4.042,10.814,7.99,5.248,1.692,0.38,0.14,23.5427,1461.435,3.86399,102.18,13.3,3636.0,13.2,0.185,16547.0,931.0,0.0
1677264300000,2023-02-24,18:45:00,14.42,5.4408,2.30795,3.861,11.349,8.04,7.022,1.43,0.2,0.09,22.9432,1457.314,3.79088,104.77,13.3,3637.0,12.6,0.177,16321.0,931.0,0.0
1677265200000,2023-02-24,19:00:00,14.42,5.4708,2.31006,3.67,11.498,8.06,12.709,1.602,0.3,0.07,22.9458,1457.439,3.79062,106.15,13.3,3638.0,12.6,0.176,16286.0,934.0,0.0
1677266100000,2023-02-24,19:15:00,14.42,5.4637,2.30951,3.462,11.6,8.08,11.423,1.578,0.53,0.11,22.9447,1457.404,3.79059,107.07,13.3,3639.0,12.8,0.18,16471.0,936.0,0.0
1677267000000,2023-02-24,19:30:00,14.44,5.4729,2.31003,3.238,11.678,8.08,9.093,1.45,0.26,0.13,22.9442,1457.438,3.7903,107.82,13.3,3640.0,12.4,0.173,16561.0,935.0,0.0
1677267900000,2023-02-24,19:45:00,14.4,5.4598,2.30906,3.023,11.713,8.09,8.114,1.457,0.23,0.05,22.9427,1457.378,3.79035,108.11,13.3,3641.0,13.0,0.182,16524.0,936.0,0.0
1677268800000,2023-02-24,20:00:00,14.46,5.4494,2.30832,2.818,11.705,8.09,8.461,1.523,0.51,0.09,22.9418,1457.331,3.79042,108.0,13.3,3642.0,12.3,0.172,16345.0,936.0,0.0
1677269700000,2023-02-24,20:15:00,14.47,5.4395,2.31013,2.611,11.718,8.09,5.603,1.4,0.27,0.09,22.9684,1457.32,3.79463,108.13,13.3,3643.0,13.5,0.19,16213.0,936.0,0.0
1677270600000,2023-02-24,20:30:00,14.36,5.5235,2.31886,2.427,11.568,8.08,4.829,1.484,0.18,0.06,23.0059,1457.713,3.79848,106.97,13.3,3644.0,13.0,0.182,16480.0,936.0,0.0
1677271500000,2023-02-24,20:45:00,14.33,5.5145,2.31743,2.258,11.553,8.08,5.158,1.526,0.3,0.06,22.9965,1457.661,3.79725,106.81,13.3,3645.0,12.4,0.174,16549.0,935.0,0.0
1677272400000,2023-02-24,21:00:00,14.33,5.5919,2.32149,2.124,11.531,8.07,4.807,1.511,0.35,0.08,22.9879,1457.969,3.7943,106.78,13.3,3646.0,12.4,0.174,16381.0,936.0,0.0
1677273300000,2023-02-24,21:15:00,14.38,5.7729,2.33053,2.026,11.658,8.09,5.082,1.323,0.17,0.11,22.9623,1458.684,3.78665,108.42,13.3,3647.0,13.2,0.185,16172.0,934.0,0.0
1677274200000,2023-02-24,21:30:00,14.32,5.8054,2.33225,1.969,11.799,8.1,6.084,1.389,0.25,0.12,22.9588,1458.813,3.78545,109.82,13.3,3648.0,9.82,0.138,15414.0,933.0,0.0
1677275100000,2023-02-24,21:45:00,14.35,6.1186,2.35209,1.946,11.369,8.07,38.208,14.452,3.29,1.25,22.9596,1460.101,3.77923,106.6,13.3,3649.0,10.1,0.141,13665.0,932.0,0.0
1677276000000,2023-02-24,22:00:00,14.26,6.1064,2.35107,1.946,11.457,8.08,23.765,7.54,3.03,0.79,22.9569,1460.048,3.77907,107.42,13.3,3650.0,12.9,0.18,13336.0,931.0,0.0
1677276900000,2023-02-24,22:15:00,14.27,6.0436,2.34618,1.957,11.548,8.09,15.233,5.248,1.3,0.4,22.9471,1459.778,3.77884,108.11,13.3,3651.0,12.2,0.171,14711.0,930.0,0.0
1677277800000,2023-02-24,22:30:00,14.34,6.0769,2.34806,1.969,11.518,8.08,12.224,4.438,1.3,0.35,22.9446,1459.912,3.77781,107.89,13.3,3652.0,13.1,0.183,14536.0,932.0,0.0
1677278700000,2023-02-24,22:45:00,14.25,6.023,2.34597,2.004,11.742,8.1,6.827,1.563,0.3,0.15,22.9587,1459.709,3.78101,109.87,13.3,3653.0,12.3,0.173,15296.0,930.0,0.0
1677279600000,2023-02-24,23:00:00,14.34,6.0015,2.34506,2.067,11.938,8.11,5.829,1.165,0.28,0.06,22.9635,1459.628,3.78217,111.64,13.3,3654.0,10.8,0.152,15955.0,932.0,0.0
1677280500000,2023-02-24,23:15:00,14.23,6.0206,2.3463,2.159,12.034,8.12,5.53,1.135,0.33,0.06,22.9638,1459.708,3.78183,112.59,13.3,3655.0,11.4,0.159,16357.0,931.0,0.0
1677281400000,2023-02-24,23:30:00,14.25,6.0842,2.35063,2.265,11.901,8.11,5.115,1.534,0.37,0.25,22.9672,1459.975,3.78107,111.52,13.3,3656.0,10.8,0.151,16214.0,932.0,0.0
1677282300000,2023-02-24,23:45:00,14.32,6.0702,2.34931,2.367,11.84,8.11,4.895,1.574,0.41,0.11,22.9625,1459.913,3.78065,110.91,13.3,3657.0,11.4,0.159,16163.0,930.0,0.0
1677283200000,2023-02-25,00:00:00,14.26,5.9805,2.34336,2.492,11.906,8.12,6.806,1.546,0.57,0.1,22.9594,1459.543,3.78199,111.28,13.3,3658.0,10.9,0.152,16333.0,933.0,0.0
1677284100000,2023-02-25,00:15:00,14.23,5.9254,2.34028,2.622,11.918,8.12,5.662,1.449,0.4,0.07,22.9636,1459.324,3.78375,111.25,13.3,3659.0,11.1,0.156,16293.0,930.0,0.0
1677285000000,2023-02-25,00:30:00,14.34,5.9063,2.33944,2.766,11.897,8.12,5.356,1.333,0.41,0.16,22.9674,1459.253,3.78473,111.01,13.3,3660.0,11.7,0.163,15782.0,932.0,0.0
1677285900000,2023-02-25,00:45:00,14.25,5.9341,2.34105,2.918,12.152,8.14,8.664,1.591,0.29,0.14,22.9659,1459.367,3.78393,113.47,13.3,3661.0,11.3,0.159,16095.0,932.0,0.0
1677286800000,2023-02-25,01:00:00,14.32,5.8475,2.33531,3.048,12.296,8.15,11.503,1.84,0.45,0.16,22.9628,1459.009,3.78525,114.57,13.3,3662.0,10.6,0.149,16189.0,932.0,0.0
1677287700000,2023-02-25,01:15:00,14.28,5.8025,2.33267,3.18,12.411,8.17,12.276,1.757,0.43,0.08,22.9649,1458.829,3.78649,115.52,13.3,3663.0,11.3,0.159,16443.0,931.0,0.0
1677288600000,2023-02-25,01:30:00,14.24,5.793,2.33246,3.31,12.416,8.17,12.059,1.639,0.37,0.06,22.969,1458.797,3.78732,115.54,13.3,3664.0,10.8,0.151,16285.0,934.0,0.0
1677289500000,2023-02-25,01:45:00,13.42,5.7722,2.33096,3.453,12.428,8.17,12.732,1.655,0.25,0.06,22.9668,1458.71,3.78743,115.6,13.3,3665.0,10.8,0.151,16351.0,933.0,0.0
1677290400000,2023-02-25,02:00:00,13.27,5.7603,2.33027,3.609,12.411,8.17,11.322,1.721,0.36,0.22,22.9675,1458.664,3.78779,115.4,13.3,3666.0,10.8,0.151,16641.0,934.0,0.0
1677291300000,2023-02-25,02:15:00,13.32,5.7608,2.3303,3.776,12.391,8.17,12.133,1.585,0.74,0.09,22.9674,1458.669,3.78777,115.22,13.3,3667.0,11.0,0.155,16558.0,934.0,0.0
1677292200000,2023-02-25,02:30:00,13.26,5.7988,2.33958,3.932,12.389,8.17,8.516,1.434,0.87,0.07,23.0417,1458.922,3.79817,115.37,13.3,3668.0,10.7,0.15,16494.0,934.0,0.0
1677293100000,2023-02-25,02:45:00,13.21,5.7736,2.3327,4.064,12.346,8.17,11.407,1.556,0.2,0.12,22.9845,1458.748,3.7901,114.85,13.3,3669.0,10.9,0.153,16669.0,933.0,0.0
1677294000000,2023-02-25,03:00:00,13.2,5.7518,2.32985,4.177,12.29,8.16,11.747,1.535,0.35,0.05,22.9685,1458.64,3.78815,114.26,13.3,3670.0,10.9,0.153,16726.0,932.0,0.0
1677294900000,2023-02-25,03:15:00,13.21,5.737,2.33021,4.261,12.272,8.16,13.279,1.588,0.47,0.05,22.9825,1458.598,3.79056,114.07,13.3,3671.0,10.7,0.149,16655.0,933.0,0.0
1677295800000,2023-02-25,03:30:00,13.2,5.7422,2.33144,4.338,12.243,8.15,7.324,1.422,0.68,0.07,22.9922,1458.633,3.79192,113.87,13.3,3672.0,11.2,0.158,16658.0,933.0,0.0
1677296700000,2023-02-25,03:45:00,13.16,6.3171,2.45167,4.408,11.267,8.06,4.423,1.334,0.29,0.11,23.8867,1462.112,3.91426,106.91,13.3,3673.0,11.9,0.167,16691.0,927.0,0.0
1677297600000,2023-02-25,04:00:00,13.14,6.5616,2.51568,4.46,10.775,8.0,4.421,1.438,0.3,0.15,24.3966,1463.74,3.98535,103.11,13.3,3674.0,10.7,0.151,16604.0,929.0,0.0
1677298500000,2023-02-25,04:15:00,13.14,6.9514,2.5969,4.481,10.01,7.94,4.103,1.238,0.26,0.07,24.9778,1466.029,4.06383,97.03,13.3,3675.0,14.6,0.205,16703.0,927.0,0.0
1677299400000,2023-02-25,04:30:00,13.23,7.459,2.73715,4.471,9.0,7.83,3.63,1.022,0.29,0.06,26.0796,1469.406,4.21632,88.88,13.3,3676.0,11.9,0.167,16464.0,925.0,0.0
1677300300000,2023-02-25,04:45:00,13.13,5.755,2.32922,4.444,11.581,8.06,4.545,1.167,0.55,0.08,22.9594,1458.646,3.78672,107.8,13.3,3677.0,11.3,0.159,16604.0,926.0,0.0
1677301200000,2023-02-25,05:00:00,13.12,5.7696,2.33539,4.417,11.662,8.07,4.59,1.161,0.3,0.07,23.0162,1458.777,3.79497,108.65,13.3,3678.0,10.7,0.15,16284.0,927.0,0.0
1677302100000,2023-02-25,05:15:00,13.12,7.6384,2.80066,4.37,8.777,7.8,3.676,1.017,0.37,0.19,26.609,1470.762,4.29044,87.38,13.2,3679.0,17.4,0.244,16529.0,925.0,0.0
1677303000000,2023-02-25,05:30:00,13.16,7.5061,2.76033,4.309,8.83,7.81,3.832,1.035,0.45,0.09,26.2872,1469.845,4.24586,87.47,13.3,3680.0,17.6,0.247,16718.0,922.0,0.0
1677303900000,2023-02-25,05:45:00,13.09,7.795,2.82367,4.242,8.71,7.78,3.642,0.813,0.37,0.1,26.7296,1471.519,4.30502,87.09,13.3,3681.0,19.6,0.275,16694.0,921.0,0.0
1677304800000,2023-02-25,06:00:00,13.09,7.311,2.71442,4.165,8.822,7.8,3.568,0.916,0.34,0.07,25.952,1468.66,4.20046,86.83,13.3,3682.0,16.1,0.225,16428.0,921.0,0.0
1677305700000,2023-02-25,06:15:00,13.11,6.9725,2.62812,4.079,9.105,7.83,3.678,0.901,0.26,0.06,25.2927,1466.498,4.10997,88.56,13.3,3683.0,17.1,0.239,16783.0,921.0,0.0
1677306600000,2023-02-25,06:30:00,13.15,7.5614,2.76133,3.993,9.27,7.83,4.231,0.898,0.34,0.07,26.256,1470.018,4.24018,91.91,13.3,3684.0,17.1,0.24,16749.0,922.0,0.0
1677307500000,2023-02-25,06:45:00,13.13,7.525,2.75012,3.908,9.373,7.84,4.09,0.88,0.35,0.06,26.1661,1469.763,4.2277,92.8,13.3,3685.0,16.4,0.23,16720.0,920.0,0.0
1677308400000,2023-02-25,07:00:00,13.12,7.5043,2.74509,3.813,9.409,7.84,4.456,0.927,0.33,0.11,26.129,1469.634,4.22266,93.09,13.3,3686.0,16.9,0.237,16843.0,922.0,0.0
1677309300000,2023-02-25,07:15:00,13.15,7.4843,2.74126,3.722,9.424,7.85,4.024,0.87,0.28,0.06,26.104,1469.523,4.21937,93.18,13.3,3687.0,16.3,0.229,16834.0,922.0,0.0
1677310200000,2023-02-25,07:30:00,13.15,7.4586,2.73729,3.62,9.421,7.85,4.132,0.953,0.28,0.13,26.0817,1469.393,4.21659,93.09,13.3,3688.0,16.7,0.234,16849.0,921.0,0.0
1677311100000,2023-02-25,07:45:00,13.14,7.4432,2.73551,3.513,9.426,7.85,3.909,0.937,0.36,0.12,26.0747,1469.322,4.21585,93.1,13.4,3689.0,16.7,0.234,16771.0,922.0,0.0
1677312000000,2023-02-25,08:00:00,13.14,7.4349,2.7348,3.405,9.373,7.84,3.643,0.903,0.18,0.07,26.0734,1469.286,4.21583,92.55,13.3,3690.0,16.8,0.235,16685.0,922.0,0.0
1677312900000,2023-02-25,08:15:00,13.05,7.4044,2.7323,3.3,9.234,7.83,5.701,2.199,0.34,0.24,26.0702,1469.161,4.21594,91.13,13.3,3691.0,17.3,0.242,16645.0,922.0,0.0
1677313800000,2023-02-25,08:30:00,13.12,7.4854,2.75093,3.183,9.113,7.81,5.295,2.224,0.82,0.25,26.2047,1469.643,4.2341,90.19,13.3,3692.0,16.6,0.232,16731.0,921.0,0.0
1677314700000,2023-02-25,08:45:00,13.03,7.4152,2.73329,3.075,8.902,7.79,4.296,1.73,0.33,0.13,26.0725,1469.202,4.21606,87.88,13.3,3693.0,16.5,0.231,16483.0,919.0,0.0
1677315600000,2023-02-25,09:00:00,13.01,7.3724,2.73344,2.973,8.691,7.77,4.771,2.005,0.2,0.18,26.1063,1469.074,4.22186,85.75,13.3,3694.0,16.6,0.233,16493.0,921.0,0.0
1677316500000,2023-02-25,09:15:00,13.01,7.2891,2.71608,2.891,8.617,7.77,4.739,2.132,0.31,0.35,25.9863,1468.596,4.20587,84.82,13.3,3695.0,16.1,0.226,16646.0,920.0,0.0
1677317400000,2023-02-25,09:30:00,13.0,7.55,2.78974,2.828,7.182,7.64,3.918,1.484,0.44,0.1,26.5628,1470.334,4.28532,71.38,13.3,3696.0,15.9,0.222,16306.0,921.0,0.0
1677318300000,2023-02-25,09:45:00,13.0,7.9644,2.8921,2.802,7.163,7.61,4.034,1.13,0.6,0.24,27.3124,1472.872,4.3867,72.18,13.3,3697.0,18.8,0.263,16155.0,920.0,0.0
1677319200000,2023-02-25,10:00:00,13.09,6.8835,2.63066,2.799,9.012,7.79,4.578,1.543,0.51,0.24,25.3855,1466.238,4.12542,87.59,13.3,3698.0,15.8,0.222,16305.0,918.0,0.0
1677320100000,2023-02-25,10:15:00,13.05,6.0202,2.43191,2.824,10.377,7.94,4.217,1.479,0.28,0.42,23.8839,1460.872,3.91989,97.83,13.3,3699.0,12.9,0.181,15560.0,923.0,0.0
1677321000000,2023-02-25,10:30:00,12.96,5.3423,2.30501,2.865,11.627,8.06,6.733,1.089,0.2,0.22,22.9789,1456.932,3.79834,107.09,13.3,3700.0,6.09,0.0853,14834.0,929.0,0.0
1677321900000,2023-02-25,10:45:00,13.09,5.1337,2.29254,2.922,11.388,8.04,4.149,0.797,0.13,0.19,22.9857,1456.069,3.80395,104.31,13.3,3701.0,10.1,0.141,16745.0,933.0,0.0
1677322800000,2023-02-25,11:00:00,13.05,5.2016,2.29709,2.989,11.523,8.07,6.574,1.075,0.53,0.13,22.9888,1456.359,3.80292,105.71,13.3,3702.0,9.93,0.139,16739.0,936.0,0.0
1677323700000,2023-02-25,11:15:00,13.01,5.2076,2.2978,3.072,11.564,8.07,5.64,1.076,0.35,0.33,22.9925,1456.39,3.80335,106.11,13.3,3703.0,10.2,0.143,16646.0,937.0,0.0
1677324600000,2023-02-25,11:30:00,12.94,5.3571,2.31169,3.165,11.865,8.11,10.077,1.651,0.54,0.62,23.0416,1457.078,3.8075,109.3,13.3,3704.0,9.28,0.13,16250.0,936.0,0.0
1677325500000,2023-02-25,11:45:00,12.95,5.3862,2.31335,3.266,11.948,8.12,9.803,1.422,1.46,0.26,23.0397,1457.198,3.80657,110.19,13.3,3705.0,9.87,0.138,16568.0,935.0,0.0
1677326400000,2023-02-25,12:00:00,13.01,5.7293,2.37377,3.381,10.862,8.05,4.571,1.612,0.37,0.16,23.4592,1459.152,3.86238,101.36,13.3,3706.0,11.0,0.154,16402.0,932.0,0.0
1677327300000,2023-02-25,12:15:00,12.93,7.0317,2.65014,3.507,9.046,7.85,4.761,2.213,0.82,0.68,25.4822,1466.96,4.13675,88.14,13.3,3707.0,13.7,0.192,16415.0,928.0,0.0
1677328200000,2023-02-25,12:30:00,12.92,7.4568,2.7456,3.636,8.578,7.79,3.71,1.625,0.31,0.61,26.1702,1469.496,4.22963,84.73,13.3,3708.0,16.9,0.237,16585.0,925.0,0.0
1677329100000,2023-02-25,12:45:00,12.91,6.8438,2.61234,3.766,9.661,7.87,5.292,1.521,0.39,0.12,25.2201,1465.889,4.10181,93.58,13.3,3709.0,14.0,0.196,16633.0,926.0,0.0
1677330000000,2023-02-25,13:00:00,12.98,6.4932,2.53692,3.908,9.863,7.91,3.871,1.378,0.27,0.24,24.6724,1463.8,4.02774,94.48,13.3,3710.0,12.0,0.168,16658.0,926.0,0.0
1677330900000,2023-02-25,13:15:00,12.99,7.1402,2.69114,4.047,8.646,7.8,3.549,1.559,0.29,0.2,25.8345,1467.838,4.18657,84.71,13.3,3711.0,16.2,0.227,16658.0,925.0,0.0
1677331800000,2023-02-25,13:30:00,12.9,7.0919,2.6886,4.189,8.76,7.8,3.043,1.793,0.21,0.24,25.8437,1467.66,4.18891,85.76,13.3,3712.0,12.7,0.178,16688.0,925.0,0.0
1677332700000,2023-02-25,13:45:00,12.89,7.82,2.84353,4.333,7.568,7.68,3.312,1.796,0.2,0.16,26.9176,1471.85,4.332,75.78,13.2,3713.0,17.6,0.246,16702.0,920.0,0.0
1677333600000,2023-02-25,14:00:00,12.89,7.8454,2.85679,4.476,7.516,7.66,3.059,1.784,0.33,0.21,27.0362,1472.097,4.34884,75.4,13.3,3714.0,18.5,0.259,16644.0,921.0,0.0
1677334500000,2023-02-25,14:15:00,12.97,7.8881,2.86772,4.601,7.407,7.64,2.665,1.883,0.27,1.14,27.1171,1472.365,4.35982,74.41,13.3,3715.0,18.9,0.264,16596.0,920.0,0.0
1677335400000,2023-02-25,14:30:00,12.88,7.8209,2.85276,4.729,7.254,7.63,2.859,1.461,0.18,0.15,27.013,1471.978,4.34595,72.74,13.3,3716.0,19.3,0.27,16526.0,920.0,0.0
1677336300000,2023-02-25,14:45:00,12.91,7.4419,2.74692,4.843,8.18,7.71,3.284,1.409,0.25,0.12,26.1948,1469.487,4.2336,80.89,13.3,3717.0,15.6,0.218,16245.0,918.0,0.0
1677337200000,2023-02-25,15:00:00,12.89,7.3555,2.72602,4.937,8.327,7.73,2.556,1.171,0.2,0.09,26.0402,1468.958,4.2126,82.09,13.3,3718.0,16.3,0.228,16565.0,920.0,0.0
